gene_symbol,gene_name
ENSG00000220205,VAMP2
ENSG00000109099,PMP22
ENSG00000072310,SREBF1
ENSG00000256618,MTRNR2L1
ENSG00000006042,TMEM98
ENSG00000277363,SRCIN1
ENSG00000141750,STAC2
ENSG00000171532,NEUROD2
ENSG00000094804,CDC6
ENSG00000173786,CNP
ENSG00000173917,HOXB2
ENSG00000159202,UBE2Z
ENSG00000264364,DYNLL2
ENSG00000108387,SEPT4
ENSG00000108395,TRIM37
ENSG00000141367,CLTC
ENSG00000266402,SNHG25
ENSG00000154229,PRKCA
ENSG00000125398,SOX9
ENSG00000109062,SLC9A3R1
ENSG00000188612,SUMO2
ENSG00000132475,H3F3B
ENSG00000141524,TMC6
ENSG00000108639,SYNGR2
ENSG00000204278,TMEM235
ENSG00000187775,DNAH17
ENSG00000141542,RAB40B
ENSG00000168675,LDLRAD4
ENSG00000171885,AQP4
ENSG00000118271,TTR
ENSG00000134759,ELP2
ENSG00000101489,CELF4
ENSG00000206052,DOK6
ENSG00000150656,CNDP1
ENSG00000266844,AC093330.1
ENSG00000088899,LZTS3
ENSG00000171867,PRNP
ENSG00000170373,CST1
ENSG00000260032,NORAD
ENSG00000132821,VSTM2L
ENSG00000196090,PTPRT
ENSG00000168734,PKIG
ENSG00000149654,CDH22
ENSG00000026559,KCNG1
ENSG00000182463,TSHZ2
ENSG00000064787,BCAS1
ENSG00000054803,CBLN4
ENSG00000171858,RPS21
ENSG00000101210,EEF1A2
ENSG00000197457,STMN3
ENSG00000183186,C2CD4C
ENSG00000115286,NDUFS7
ENSG00000127540,UQCR11
ENSG00000104964,AES
ENSG00000198258,UBL5
ENSG00000180739,S1PR5
ENSG00000130303,BST2
ENSG00000105640,RPL18A
ENSG00000105649,RAB3A
ENSG00000130513,GDF15
ENSG00000006016,CRLF1
ENSG00000105664,COMP
ENSG00000250067,YJEFN3
ENSG00000105695,MAG
ENSG00000012124,CD22
ENSG00000126247,CAPNS1
ENSG00000161281,COX7A1
ENSG00000167641,PPP1R14A
ENSG00000068903,SIRT2
ENSG00000105193,RPS16
ENSG00000174521,TTC9B
ENSG00000105409,ATP1A3
ENSG00000079435,LIPE
ENSG00000130203,APOE
ENSG00000130748,TMEM160
ENSG00000178980,SELENOW
ENSG00000063180,CA11
ENSG00000142408,CACNG8
ENSG00000170906,NDUFA3
ENSG00000167614,TTYH1
ENSG00000131100,ATP6V1E1
ENSG00000100030,MAPK1
ENSG00000250479,CHCHD10
ENSG00000240972,MIF
ENSG00000183579,ZNRF3
ENSG00000186998,EMID1
ENSG00000128283,CDC42EP1
ENSG00000100146,SOX10
ENSG00000221890,NPTXR
ENSG00000183741,CBX6
ENSG00000100316,RPL3
ENSG00000183569,SERHL2
ENSG00000075275,CELSR1
ENSG00000219438,FAM19A5
ENSG00000198355,PIM3
ENSG00000100427,MLC1
ENSG00000130487,KLHDC7B
ENSG00000008735,MAPK8IP2
ENSG00000154642,C21orf91
ENSG00000182670,TTC3
ENSG00000160223,ICOSLG
ENSG00000107404,DVL1
ENSG00000116661,FBXO2
ENSG00000117115,PADI2
ENSG00000117318,ID3
ENSG00000184007,PTP4A2
ENSG00000179178,TMEM125
ENSG00000066322,ELOVL1
ENSG00000162378,ZYG11B
ENSG00000162407,PLPP3
ENSG00000116299,KIAA1324
ENSG00000134243,SORT1
ENSG00000264522,OTUD7B
ENSG00000197747,S100A10
ENSG00000177954,RPS27
ENSG00000132698,RAB25
ENSG00000160781,PAQR6
ENSG00000018625,ATP1A2
ENSG00000213047,DENND1B
ENSG00000159176,CSRP1
ENSG00000170075,GPR37L1
ENSG00000065600,TMEM206
ENSG00000117691,NENF
ENSG00000162909,CAPN2
ENSG00000116574,RHOU
ENSG00000119280,C1orf198
ENSG00000171863,RPS7
ENSG00000157851,DPYSL5
ENSG00000172005,MAL
ENSG00000186522,SEPT10
ENSG00000157827,FMNL2
ENSG00000132329,RAMP1
ENSG00000067560,RHOA
ENSG00000012171,SEMA3B
ENSG00000168297,PXK
ENSG00000114391,RPL24
ENSG00000144802,NFKBIZ
ENSG00000013297,CLDN11
ENSG00000188001,TPRG1
ENSG00000189058,APOD
ENSG00000145284,SCD5
ENSG00000138696,BMPR1B
ENSG00000109475,RPL34
ENSG00000109654,TRIM2
ENSG00000170561,IRX2
ENSG00000186493,C5orf38
ENSG00000186468,RPS23
ENSG00000064651,SLC12A2
ENSG00000113269,RNF130
ENSG00000137285,TUBB2B
ENSG00000112333,NR2E1
ENSG00000146409,SLC18B1
ENSG00000112306,RPS12
ENSG00000135525,MAP7
ENSG00000112378,PERP
ENSG00000091831,ESR1
ENSG00000112531,QKI
ENSG00000176381,PRR18
ENSG00000011426,ANLN
ENSG00000196262,PPIA
ENSG00000122679,RAMP3
ENSG00000075223,SEMA3C
ENSG00000075142,SRI
ENSG00000166925,TSC22D4
ENSG00000130962,PRRG1
ENSG00000241343,RPL36A
ENSG00000005893,LAMP2
ENSG00000129422,MTUS1
ENSG00000104267,CA2
ENSG00000104419,NDRG1
ENSG00000137154,RPS6
ENSG00000148053,NTRK2
ENSG00000106819,ASPN
ENSG00000070214,SLC44A1
ENSG00000198121,LPAR1
ENSG00000167123,CERCAM
ENSG00000126878,AIF1L
ENSG00000148303,RPL7A
ENSG00000107331,ABCA2
ENSG00000177105,RHOG
ENSG00000166313,APBB1
ENSG00000007372,PAX6
ENSG00000085117,CD82
ENSG00000149273,RPS3
ENSG00000149218,ENDOD1
ENSG00000150764,DIXDC1
ENSG00000184232,OAF
ENSG00000166086,JAM3
ENSG00000185736,ADARB2
ENSG00000065809,FAM107B
ENSG00000120594,PLXDC2
ENSG00000136770,DNAJC1
ENSG00000177283,FZD8
ENSG00000099282,TSPAN15
ENSG00000148604,RGR
ENSG00000197430,OPALIN
ENSG00000119927,GPAM
ENSG00000187164,SHTN1
ENSG00000170370,EMX2
ENSG00000171840,NINJ2
ENSG00000084453,SLCO1A2
ENSG00000211584,SLC48A1
ENSG00000135447,PPP1R1A
ENSG00000065361,ERBB3
ENSG00000271614,ATP2B1-AS1
ENSG00000089009,RPL6
ENSG00000151176,PLBD2
ENSG00000165566,AMER2
ENSG00000122026,RPL21
ENSG00000120693,SMAD9
ENSG00000165795,NDRG2
ENSG00000131981,LGALS3
ENSG00000119711,ALDH6A1
ENSG00000165929,TC2N
ENSG00000119632,IFI27L2
ENSG00000166923,GREM1
ENSG00000215252,GOLGA8B
ENSG00000172575,RASGRP1
ENSG00000197535,MYO5A
ENSG00000074410,CA12
ENSG00000073417,PDE8A
ENSG00000185551,NR2F2
ENSG00000255198,SNHG9
ENSG00000162078,ZG16B
ENSG00000121270,ABCC11
ENSG00000198848,CES1
ENSG00000102934,PLLP
ENSG00000103089,FA2H
ENSG00000184811,TRARG1
ENSG00000183011,NAA38
ENSG00000141027,NCOR1
ENSG00000126860,EVI2A
ENSG00000131771,PPP1R1B
ENSG00000131477,RAMP2
ENSG00000180616,SSTR2
ENSG00000179604,CDC42EP4
ENSG00000172809,RPL38
ENSG00000141540,TTYH2
ENSG00000168461,RAB31
ENSG00000265369,PCAT18
ENSG00000166347,CYB5A
ENSG00000263146,LINC01896
ENSG00000125968,ID1
ENSG00000166913,YWHAB
ENSG00000124126,PREX1
ENSG00000125648,SLC25A23
ENSG00000105701,FKBP8
ENSG00000130287,NCAN
ENSG00000255974,CYP2A6
ENSG00000083845,RPS5
ENSG00000100234,TIMP3
ENSG00000100201,DDX17
ENSG00000100364,KIAA0930
ENSG00000224924,LINC00320
ENSG00000184221,OLIG1
ENSG00000159228,CBR1
ENSG00000142173,COL6A2
ENSG00000228253,MT-ATP8
ENSG00000198695,MT-ND6
ENSG00000116251,RPL22
ENSG00000137941,TTLL7
ENSG00000181656,GPR88
ENSG00000134202,GSTM3
ENSG00000163346,PBXIP1
ENSG00000163463,KRTCAP2
ENSG00000158710,TAGLN2
ENSG00000143171,RXRG
ENSG00000163485,ADORA1
ENSG00000162889,MAPKAPK2
ENSG00000152689,RASGRP3
ENSG00000144040,SFXN5
ENSG00000144355,DLX1
ENSG00000138434,SSFA2
ENSG00000157103,SLC6A1
ENSG00000232112,TMA7
ENSG00000168309,FAM107A
ENSG00000163406,SLC15A2
ENSG00000171368,TPPP
ENSG00000204628,RACK1
ENSG00000184486,POU3F2
ENSG00000180354,MTURN
ENSG00000170775,GPR37
ENSG00000105894,PTN
ENSG00000182287,AP1S2
ENSG00000174460,ZCCHC12
ENSG00000198918,RPL39
ENSG00000153707,PTPRD
ENSG00000168913,ENHO
ENSG00000187764,SEMA4D
ENSG00000148175,STOM
ENSG00000165802,NSMF
ENSG00000086205,FOLH1
ENSG00000251226,AP001999.1
ENSG00000183230,CTNNA3
ENSG00000059915,PSD
ENSG00000107902,LHPP
ENSG00000060237,WNK1
ENSG00000167553,TUBA1C
ENSG00000123384,LRP1
ENSG00000111275,ALDH2
ENSG00000139737,SLAIN1
ENSG00000092051,JPH4
ENSG00000165410,CFL2
ENSG00000140067,FAM181A
ENSG00000140988,RPS2
ENSG00000198417,MT1F
ENSG00000266302,AC098850.3
ENSG00000101265,RASSF2
ENSG00000078804,TP53INP2
ENSG00000141934,PLPP2
ENSG00000233927,RPS28
ENSG00000105662,CRTC1
ENSG00000153885,KCTD15
ENSG00000086548,CEACAM6
ENSG00000167755,KLK6
ENSG00000100242,SUN2
ENSG00000212907,MT-ND4L
ENSG00000198786,MT-ND5
ENSG00000168081,PNOC
ENSG00000266964,FXYD1
ENSG00000251322,SHANK3
