gene_symbol,gene_name
ENSG00000100030,MAPK1
ENSG00000250479,CHCHD10
ENSG00000099953,MMP11
ENSG00000240972,MIF
ENSG00000100095,SEZ6L
ENSG00000100219,XBP1
ENSG00000184076,UQCR10
ENSG00000128245,YWHAH
ENSG00000100362,PVALB
ENSG00000100097,LGALS1
ENSG00000221890,NPTXR
ENSG00000100316,RPL3
ENSG00000100321,SYNGR1
ENSG00000128272,ATF4
ENSG00000100401,RANGAP1
ENSG00000100138,SNU13
ENSG00000100167,SEPT3
ENSG00000183172,SMDT1
ENSG00000130540,SULT4A1
ENSG00000100364,KIAA0930
ENSG00000130487,KLHDC7B
ENSG00000008735,MAPK8IP2
ENSG00000154654,NCAM2
ENSG00000154723,ATP5PF
ENSG00000142192,APP
ENSG00000156261,CCT8
ENSG00000142168,SOD1
ENSG00000241837,ATP5PO
ENSG00000160209,PDXK
ENSG00000142173,COL6A2
ENSG00000198888,MT-ND1
ENSG00000198763,MT-ND2
ENSG00000198804,MT-CO1
ENSG00000198712,MT-CO2
ENSG00000228253,MT-ATP8
ENSG00000198899,MT-ATP6
ENSG00000198840,MT-ND3
ENSG00000212907,MT-ND4L
ENSG00000198886,MT-ND4
ENSG00000198786,MT-ND5
ENSG00000198727,MT-CYB
ENSG00000179403,VWA1
ENSG00000158109,TPRG1L
ENSG00000171735,CAMTA1
ENSG00000116288,PARK7
ENSG00000054523,KIF1B
ENSG00000173641,HSPB7
ENSG00000117154,IGSF21
ENSG00000173436,MINOS1
ENSG00000142676,RPL11
ENSG00000126709,IFI6
ENSG00000134644,PUM1
ENSG00000175130,MARCKSL1
ENSG00000181817,LSM10
ENSG00000163873,GRIK3
ENSG00000197982,C1orf122
ENSG00000168653,NDUFS5
ENSG00000084070,SMAP2
ENSG00000179178,TMEM125
ENSG00000066322,ELOVL1
ENSG00000117410,ATP6V0B
ENSG00000117472,TSPAN1
ENSG00000282881,AL136373.1
ENSG00000123091,RNF11
ENSG00000169213,RAB3B
ENSG00000116209,TMEM59
ENSG00000116675,DNAJC6
ENSG00000118473,SGIP1
ENSG00000033122,LRRC7
ENSG00000172260,NEGR1
ENSG00000137941,TTLL7
ENSG00000174021,GNG5
ENSG00000183291,SELENOF
ENSG00000143013,LMO4
ENSG00000189195,BTBD8
ENSG00000122406,RPL5
ENSG00000228971,AL356479.1
ENSG00000117600,PLPPR4
ENSG00000099260,PALMD
ENSG00000162631,NTNG1
ENSG00000031698,SARS
ENSG00000168710,AHCYL1
ENSG00000116396,KCNC4
ENSG00000177301,KCNA2
ENSG00000116473,RAP1A
ENSG00000009307,CSDE1
ENSG00000198162,MAN1A2
ENSG00000265972,TXNIP
ENSG00000178104,PDE4DIP
ENSG00000159164,SV2A
ENSG00000143420,ENSA
ENSG00000213190,MLLT11
ENSG00000159352,PSMD4
ENSG00000197956,S100A6
ENSG00000188643,S100A16
ENSG00000189171,S100A13
ENSG00000177954,RPS27
ENSG00000160714,UBE2Q1
ENSG00000160710,ADAR
ENSG00000116539,ASH1L
ENSG00000132718,SYT11
ENSG00000163479,SSR2
ENSG00000116586,LAMTOR2
ENSG00000196189,SEMA4A
ENSG00000160781,PAQR6
ENSG00000125462,C1orf61
ENSG00000143314,MRPL24
ENSG00000158716,DUSP23
ENSG00000162729,IGSF8
ENSG00000122218,COPA
ENSG00000143256,PFDN2
ENSG00000158859,ADAMTS4
ENSG00000143252,SDHC
ENSG00000162745,OLFML2B
ENSG00000152332,UHMK1
ENSG00000117152,RGS4
ENSG00000143149,ALDH9A1
ENSG00000143155,TIPRL
ENSG00000143196,DPT
ENSG00000075945,KIFAP3
ENSG00000116132,PRRX1
ENSG00000152061,RABGAP1L
ENSG00000116161,CACYBP
ENSG00000116191,RALGPS2
ENSG00000116199,FAM20B
ENSG00000135821,GLUL
ENSG00000023572,GLRX2
ENSG00000162630,B3GALT2
ENSG00000118200,CAMSAP2
ENSG00000159176,CSRP1
ENSG00000134375,TIMM17A
ENSG00000163531,NFASC
ENSG00000069275,NUCKS1
ENSG00000162891,IL20
ENSG00000117691,NENF
ENSG00000203697,CAPN8
ENSG00000143753,DEGS1
ENSG00000143786,CNIH3
ENSG00000196187,TMEM63A
ENSG00000143774,GUK1
ENSG00000168159,RNF187
ENSG00000116574,RHOU
ENSG00000168118,RAB4A
ENSG00000173726,TOMM20
ENSG00000153187,HNRNPU
ENSG00000115738,ID2
ENSG00000143870,PDIA6
ENSG00000071575,TRIB2
ENSG00000162981,FAM84A
ENSG00000197872,FAM49A
ENSG00000163032,VSNL1
ENSG00000228474,OST4
ENSG00000119820,YIPF4
ENSG00000119812,FAM98A
ENSG00000150938,CRIM1
ENSG00000171055,FEZ2
ENSG00000115944,COX7A2L
ENSG00000138095,LRPPRC
ENSG00000138032,PPM1B
ENSG00000171132,PRKCE
ENSG00000143933,CALM2
ENSG00000179915,NRXN1
ENSG00000115306,SPTBN1
ENSG00000115484,CCT4
ENSG00000169764,UGP2
ENSG00000138069,RAB1A
ENSG00000221823,PPP3R1
ENSG00000116001,TIA1
ENSG00000075340,ADD2
ENSG00000124374,PAIP2B
ENSG00000163170,BOLA3
ENSG00000115350,POLE4
ENSG00000176204,LRRTM4
ENSG00000066032,CTNNA2
ENSG00000176407,KCMF1
ENSG00000152291,TGOLN2
ENSG00000115459,ELMOD3
ENSG00000168906,MAT2A
ENSG00000118640,VAMP8
ENSG00000132305,IMMT
ENSG00000239305,RNF103
ENSG00000172005,MAL
ENSG00000115041,KCNIP3
ENSG00000071054,MAP4K4
ENSG00000153201,RANBP2
ENSG00000144152,FBLN7
ENSG00000155368,DBI
ENSG00000136717,BIN1
ENSG00000136720,HS6ST1
ENSG00000136002,ARHGEF4
ENSG00000152102,FAM168B
ENSG00000163040,CCDC74A
ENSG00000168702,LRP1B
ENSG00000157827,FMNL2
ENSG00000144283,PKP4
ENSG00000136535,TBR1
ENSG00000144285,SCN1A
ENSG00000198648,STK39
ENSG00000138385,SSB
ENSG00000144357,UBR3
ENSG00000071909,MYO3B
ENSG00000091428,RAPGEF4
ENSG00000237298,TTN-AS1
ENSG00000138434,SSFA2
ENSG00000077232,DNAJC10
ENSG00000061676,NCKAP1
ENSG00000168542,COL3A1
ENSG00000204217,BMPR2
ENSG00000023228,NDUFS1
ENSG00000188674,C2orf80
ENSG00000079308,TNS1
ENSG00000127838,PNKD
ENSG00000144567,RETREG2
ENSG00000135919,SERPINE2
ENSG00000168958,MFF
ENSG00000135932,CAB39
ENSG00000187514,PTMA
ENSG00000115468,EFHD1
ENSG00000198612,COPS8
ENSG00000163359,COL6A3
ENSG00000132329,RAMP1
ENSG00000130414,NDUFA10
ENSG00000115677,HDLBP
ENSG00000176720,BOK
ENSG00000134121,CHL1
ENSG00000134108,ARL8B
ENSG00000254999,BRK1
ENSG00000157087,ATP2B2
ENSG00000157150,TIMP4
ENSG00000163520,FBLN2
ENSG00000131370,SH3BP5
ENSG00000182568,SATB1
ENSG00000144566,RAB5A
ENSG00000163527,STT3B
ENSG00000172995,ARPP21
ENSG00000168314,MOBP
ENSG00000170011,MYRIP
ENSG00000114784,EIF1B
ENSG00000011198,ABHD5
ENSG00000232112,TMA7
ENSG00000164054,SHISA5
ENSG00000067560,RHOA
ENSG00000164062,APEH
ENSG00000003756,RBM5
ENSG00000114353,GNAI2
ENSG00000088538,DOCK3
ENSG00000163938,GNL3
ENSG00000187672,ERC2
ENSG00000163618,CADPS
ENSG00000163602,RYBP
ENSG00000175161,CADM2
ENSG00000138495,COX17
ENSG00000082701,GSK3B
ENSG00000173230,GOLGB1
ENSG00000206527,HACD2
ENSG00000017260,ATP2C1
ENSG00000091513,TF
ENSG00000154917,RAB6B
ENSG00000158258,CLSTN2
ENSG00000114125,RNF7
ENSG00000144891,AGTR1
ENSG00000152601,MBNL1
ENSG00000013297,CLDN11
ENSG00000013293,SLC7A14
ENSG00000136521,NDUFB5
ENSG00000114757,PEX5L
ENSG00000163888,CAMK2N2
ENSG00000175182,FAM131A
ENSG00000090539,CHRD
ENSG00000181092,ADIPOQ
ENSG00000243449,C4orf48
ENSG00000170801,HTRA3
ENSG00000169676,DRD5
ENSG00000151552,QDPR
ENSG00000145147,SLIT2
ENSG00000109790,KLHL5
ENSG00000124406,ATP8A1
ENSG00000047315,POLR2B
ENSG00000145242,EPHA5
ENSG00000018189,RUFY3
ENSG00000138757,G3BP2
ENSG00000152784,PRDM8
ENSG00000138668,HNRNPD
ENSG00000249242,TMEM150C
ENSG00000163319,MRPS18C
ENSG00000109339,MAPK10
ENSG00000118785,SPP1
ENSG00000164031,DNAJB14
ENSG00000164032,H2AFZ
ENSG00000172403,SYNPO2
ENSG00000138735,PDE5A
ENSG00000109436,TBC1D9
ENSG00000164161,HHIP
ENSG00000145425,RPS3A
ENSG00000109670,FBXW7
ENSG00000120251,GRIA2
ENSG00000164124,TMEM144
ENSG00000171509,RXFP1
ENSG00000168843,FSTL5
ENSG00000164128,NPY1R
ENSG00000109466,KLHL2
ENSG00000052802,MSMO1
ENSG00000150625,GPM6A
ENSG00000129128,SPCS3
ENSG00000151726,ACSL1
ENSG00000154556,SORBS2
ENSG00000171368,TPPP
ENSG00000145494,NDUFS6
ENSG00000133398,MED10
ENSG00000145495,MARCH6
ENSG00000176788,BASP1
ENSG00000133401,PDZD2
ENSG00000056097,ZFR
ENSG00000113387,SUB1
ENSG00000079215,SLC1A3
ENSG00000134352,IL6ST
ENSG00000249436,AC008780.2
ENSG00000197860,SGTB
ENSG00000145675,PIK3R1
ENSG00000113319,RASGRF2
ENSG00000174695,TMEM167A
ENSG00000173221,GLRX
ENSG00000145730,PAM
ENSG00000129625,REEP5
ENSG00000164241,C5orf63
ENSG00000205279,CTXN3
ENSG00000064651,SLC12A2
ENSG00000131437,KIF3A
ENSG00000198944,SOWAHA
ENSG00000113575,PPP2CA
ENSG00000164615,CAMLG
ENSG00000249082,C5orf66-AS1
ENSG00000152377,SPOCK1
ENSG00000120727,PAIP2
ENSG00000131508,UBE2D2
ENSG00000171604,CXXC5
ENSG00000131507,NDFIP1
ENSG00000156475,PPP2R2B
ENSG00000070808,CAMK2A
ENSG00000155506,LARP1
ENSG00000038274,MAT2B
ENSG00000184347,SLIT3
ENSG00000181163,NPM1
ENSG00000184845,DRD1
ENSG00000122203,KIAA1191
ENSG00000127022,CANX
ENSG00000204628,RACK1
ENSG00000137285,TUBB2B
ENSG00000050393,MCUR1
ENSG00000187837,HIST1H1C
ENSG00000204592,HLA-E
ENSG00000137312,FLOT1
ENSG00000204580,DDR1
ENSG00000204511,MCCD1
ENSG00000213760,ATP6V1G2
ENSG00000204435,CSNK2B
ENSG00000204385,SLC44A4
ENSG00000231925,TAPBP
ENSG00000272325,NUDT3
ENSG00000124507,PACSIN1
ENSG00000198755,RPL10A
ENSG00000124772,CPNE5
ENSG00000146122,DAAM2
ENSG00000180992,MRPL14
ENSG00000146072,TNFRSF21
ENSG00000243955,GSTA1
ENSG00000112146,FBXO9
ENSG00000151914,DST
ENSG00000168216,LMBRD1
ENSG00000079841,RIMS1
ENSG00000135324,MRAP2
ENSG00000118432,CNR1
ENSG00000172461,FUT9
ENSG00000112335,SNX3
ENSG00000146360,GPR6
ENSG00000249853,HS3ST5
ENSG00000189241,TSPYL1
ENSG00000196376,SLC35F1
ENSG00000152661,GJA1
ENSG00000111897,SERINC1
ENSG00000188580,NKAIN2
ENSG00000120437,ACAT2
ENSG00000120438,TCP1
ENSG00000112531,QKI
ENSG00000176381,PRR18
ENSG00000005108,THSD7A
ENSG00000006468,ETV1
ENSG00000136237,RAPGEF5
ENSG00000196683,TOMM7
ENSG00000122566,HNRNPA2B1
ENSG00000122565,CBX3
ENSG00000180354,MTURN
ENSG00000170852,KBTBD2
ENSG00000227544,AC018647.1
ENSG00000122545,SEPT7
ENSG00000078053,AMPH
ENSG00000196262,PPIA
ENSG00000164742,ADCY1
ENSG00000196715,VKORC1L1
ENSG00000185274,GALNT17
ENSG00000106683,LIMK1
ENSG00000263001,GTF2I
ENSG00000005486,RHBDD2
ENSG00000146701,MDH2
ENSG00000135218,CD36
ENSG00000075213,SEMA3A
ENSG00000198822,GRM3
ENSG00000242265,PEG10
ENSG00000188186,LAMTOR4
ENSG00000166925,TSC22D4
ENSG00000214253,FIS1
ENSG00000160963,COL26A1
ENSG00000135250,SRPK2
ENSG00000091129,NRCAM
ENSG00000173114,LRRN3
ENSG00000105971,CAV2
ENSG00000105974,CAV1
ENSG00000170775,GPR37
ENSG00000128524,ATP6V1F
ENSG00000159840,ZYX
ENSG00000174469,CNTNAP2
ENSG00000164885,CDK5
ENSG00000105993,DNAJB6
ENSG00000169100,SLC25A6
ENSG00000002586,CD99
ENSG00000046653,GPM6B
ENSG00000101958,GLRA2
ENSG00000149970,CNKSR2
ENSG00000165169,DYNLT3
ENSG00000165175,MID1IP1
ENSG00000182220,ATP6AP2
ENSG00000124486,USP9X
ENSG00000008056,SYN1
ENSG00000147155,EBP
ENSG00000068400,GRIPAP1
ENSG00000086758,HUWE1
ENSG00000147162,OGT
ENSG00000126950,TMEM35A
ENSG00000133169,BEX1
ENSG00000147224,PRPS1
ENSG00000101938,CHRDL1
ENSG00000188706,ZDHHC9
ENSG00000165704,HPRT1
ENSG00000134590,RTL8C
ENSG00000198689,SLC9A6
ENSG00000102181,CD99L2
ENSG00000130822,PNCK
ENSG00000185825,BCAP31
ENSG00000147403,RPL10
ENSG00000155959,VBP1
ENSG00000275342,PRAG1
ENSG00000156011,PSD3
ENSG00000175445,LPL
ENSG00000061337,LZTS1
ENSG00000168490,PHYHIP
ENSG00000221914,PPP2R2A
ENSG00000015592,STMN4
ENSG00000120885,CLU
ENSG00000168078,PBK
ENSG00000104695,PPP2CB
ENSG00000183779,ZNF703
ENSG00000253802,AC105999.2
ENSG00000221869,CEBPD
ENSG00000121022,COPS5
ENSG00000040341,STAU2
ENSG00000175606,TMEM70
ENSG00000104381,GDAP1
ENSG00000171033,PKIA
ENSG00000184672,RALYL
ENSG00000176731,C8orf59
ENSG00000104267,CA2
ENSG00000104327,CALB1
ENSG00000164951,PDP1
ENSG00000104341,LAPTM4B
ENSG00000164929,BAALC
ENSG00000147655,RSPO2
ENSG00000164754,RAD21
ENSG00000136999,NOV
ENSG00000153310,FAM49B
ENSG00000132294,EFR3A
ENSG00000104529,EEF1D
ENSG00000178719,GRINA
ENSG00000071894,CPSF1
ENSG00000160948,VPS28
ENSG00000080503,SMARCA2
ENSG00000080298,RFX3
ENSG00000153707,PTPRD
ENSG00000107295,SH3GL2
ENSG00000155876,RRAGA
ENSG00000086062,B4GALT1
ENSG00000107262,BAG1
ENSG00000165269,AQP7
ENSG00000168913,ENHO
ENSG00000122733,PHF24
ENSG00000185972,CCIN
ENSG00000137075,RNF38
ENSG00000107338,SHB
ENSG00000119125,GDA
ENSG00000106829,TLE4
ENSG00000135052,GOLM1
ENSG00000148082,SHC3
ENSG00000048828,FAM120A
ENSG00000130956,HABP4
ENSG00000136842,TMOD1
ENSG00000106785,TRIM14
ENSG00000066697,MSANTD3
ENSG00000070214,SLC44A1
ENSG00000260230,FRRS1L
ENSG00000136810,TXN
ENSG00000119396,RAB14
ENSG00000011454,RABGAP1
ENSG00000136930,PSMB7
ENSG00000171159,C9orf16
ENSG00000167123,CERCAM
ENSG00000119383,PTPA
ENSG00000148331,ASB6
ENSG00000107130,NCS1
ENSG00000130723,PRRC2B
ENSG00000169692,AGPAT2
ENSG00000107317,PTGDS
ENSG00000107281,NPDC1
ENSG00000176101,SSNA1
ENSG00000182154,MRPL41
ENSG00000177030,DEAF1
ENSG00000177666,PNPLA2
ENSG00000177700,POLR2L
ENSG00000244242,IFITM10
ENSG00000181649,PHLDA2
ENSG00000167323,STIM1
ENSG00000166340,TPP1
ENSG00000175356,SCUBE2
ENSG00000205339,IPO7
ENSG00000110321,EIF4G2
ENSG00000148925,BTBD10
ENSG00000152270,PDE3B
ENSG00000049449,RCN1
ENSG00000085063,CD59
ENSG00000110436,SLC1A2
ENSG00000254664,AC103681.2
ENSG00000121653,MAPK8IP1
ENSG00000149182,ARFGAP2
ENSG00000213619,NDUFS3
ENSG00000172247,C1QTNF4
ENSG00000211450,SELENOH
ENSG00000149476,TKFC
ENSG00000133318,RTN3
ENSG00000068971,PPP2R5B
ENSG00000149823,VPS51
ENSG00000251562,MALAT1
ENSG00000173327,MAP3K11
ENSG00000172757,CFL1
ENSG00000175602,CCDC85B
ENSG00000087365,SF3B2
ENSG00000214530,STARD10
ENSG00000021300,PLEKHB1
ENSG00000171533,MAP6
ENSG00000151365,THRSP
ENSG00000165494,PCF11
ENSG00000171202,TMEM126A
ENSG00000256422,LINC02552
ENSG00000152578,GRIA4
ENSG00000185742,C11orf87
ENSG00000109846,CRYAB
ENSG00000150764,DIXDC1
ENSG00000149294,NCAM1
ENSG00000160584,SIK3
ENSG00000168092,PAFAH1B2
ENSG00000019144,PHLDB1
ENSG00000186166,CCDC84
ENSG00000110002,VWA5A
ENSG00000109956,B3GAT1
ENSG00000251226,AP001999.1
ENSG00000015171,ZMYND11
ENSG00000065675,PRKCQ
ENSG00000197308,GATA3-AS1
ENSG00000123240,OPTN
ENSG00000065809,FAM107B
ENSG00000148468,FAM171A1
ENSG00000026025,VIM
ENSG00000204832,ST8SIA6-AS1
ENSG00000165995,CACNB2
ENSG00000078114,NEBL
ENSG00000136770,DNAJC1
ENSG00000150867,PIP4K2A
ENSG00000107863,ARHGAP21
ENSG00000170759,KIF5B
ENSG00000148513,ANKRD30A
ENSG00000237949,LINC00844
ENSG00000197746,PSAP
ENSG00000107758,PPP3CB
ENSG00000171862,PTEN
ENSG00000107864,CPEB3
ENSG00000095596,CYP26A1
ENSG00000138207,RBP4
ENSG00000197430,OPALIN
ENSG00000187122,SLIT1
ENSG00000095713,CRTAC1
ENSG00000120053,GOT1
ENSG00000166167,BTRC
ENSG00000120049,KCNIP2
ENSG00000107874,CUEDC2
ENSG00000148834,GSTO1
ENSG00000150594,ADRA2A
ENSG00000187164,SHTN1
ENSG00000196177,ACADSB
ENSG00000148826,NKX6-2
ENSG00000139193,CD27
ENSG00000089693,MLF2
ENSG00000111667,USP5
ENSG00000111678,C12orf57
ENSG00000111276,CDKN1B
ENSG00000111305,GSG1
ENSG00000111728,ST8SIA1
ENSG00000139163,ETNK1
ENSG00000118308,LRMP
ENSG00000087470,DNM1L
ENSG00000139116,KIF21A
ENSG00000018236,CNTN1
ENSG00000165966,PDZRN4
ENSG00000111371,SLC38A1
ENSG00000152556,PFKM
ENSG00000134287,ARF3
ENSG00000123416,TUBA1B
ENSG00000167552,TUBA1A
ENSG00000139644,TMBIM6
ENSG00000135472,FAIM2
ENSG00000178449,COX14
ENSG00000063046,EIF4B
ENSG00000139631,CSAD
ENSG00000135404,CD63
ENSG00000111540,RAB5B
ENSG00000065361,ERBB3
ENSG00000155980,KIF5A
ENSG00000178498,DTX3
ENSG00000198673,FAM19A2
ENSG00000156076,WIF1
ENSG00000127328,RAB3IP
ENSG00000135643,KCNMB4
ENSG00000153233,PTPRR
ENSG00000253719,ATXN7L3B
ENSG00000186908,ZDHHC17
ENSG00000074527,NTN4
ENSG00000059758,CDK17
ENSG00000185046,ANKS1B
ENSG00000120805,ARL1
ENSG00000111666,CHPT1
ENSG00000111670,GNPTAB
ENSG00000166598,HSP90B1
ENSG00000074590,NUAK1
ENSG00000111229,ARPC3
ENSG00000111249,CUX2
ENSG00000111275,ALDH2
ENSG00000089127,OAS1
ENSG00000111344,RASAL1
ENSG00000130787,HIP1R
ENSG00000182196,ARL6IP4
ENSG00000119242,CCDC92
ENSG00000179195,ZNF664
ENSG00000090615,GOLGA3
ENSG00000133121,STARD13
ENSG00000133104,SPART
ENSG00000118946,PCDH17
ENSG00000184226,PCDH9
ENSG00000276644,DACH1
ENSG00000005810,MYCBP2
ENSG00000139737,SLAIN1
ENSG00000102471,NDFIP2
ENSG00000184564,SLITRK6
ENSG00000185352,HS6ST3
ENSG00000065150,IPO5
ENSG00000152767,FARP1
ENSG00000125266,EFNB2
ENSG00000134884,ARGLU1
ENSG00000088448,ANKRD10
ENSG00000165795,NDRG2
ENSG00000172590,MRPL52
ENSG00000092096,SLC22A17
ENSG00000092010,PSME1
ENSG00000100911,PSME2
ENSG00000168952,STXBP6
ENSG00000176165,FOXG1
ENSG00000165410,CFL2
ENSG00000100934,SEC23A
ENSG00000213741,RPS29
ENSG00000165502,RPL36AL
ENSG00000100519,PSMC6
ENSG00000126777,KTN1
ENSG00000131966,ACTR10
ENSG00000100567,PSMA3
ENSG00000165617,DACT1
ENSG00000139970,RTN1
ENSG00000100614,PPM1A
ENSG00000139973,SYT16
ENSG00000126821,SGPP1
ENSG00000100554,ATP6V1D
ENSG00000100626,GALNT16
ENSG00000100731,PCNX1
ENSG00000119655,NPC2
ENSG00000100764,PSMC1
ENSG00000198668,CALM1
ENSG00000127152,BCL11B
ENSG00000036530,CYP46A1
ENSG00000196405,EVL
ENSG00000197102,DYNC1H1
ENSG00000080824,HSP90AA1
ENSG00000203485,INF2
ENSG00000257151,PWAR6
ENSG00000186297,GABRA5
ENSG00000166923,GREM1
ENSG00000128463,EMC4
ENSG00000172575,RASGRP1
ENSG00000140319,SRP14
ENSG00000261183,SPINT1-AS1
ENSG00000137825,ITPKA
ENSG00000092445,TYRO3
ENSG00000167004,PDIA3
ENSG00000137872,SEMA6D
ENSG00000104093,DMXL2
ENSG00000128872,TMOD2
ENSG00000069966,GNB5
ENSG00000138615,CILP
ENSG00000074696,HACD3
ENSG00000169018,FEM1B
ENSG00000138604,GLCE
ENSG00000166173,LARP6
ENSG00000117906,RCN2
ENSG00000058335,RASGRF1
ENSG00000172379,ARNT2
ENSG00000166503,HDGFL3
ENSG00000185518,SV2B
ENSG00000182175,RGMA
ENSG00000184277,TM2D3
ENSG00000103202,NME4
ENSG00000103266,STUB1
ENSG00000138834,MAPK8IP3
ENSG00000127561,SYNGR3
ENSG00000103197,TSC2
ENSG00000089486,CDIP1
ENSG00000183044,ABAT
ENSG00000103528,SYT17
ENSG00000006007,GDE1
ENSG00000066654,THUMPD1
ENSG00000140740,UQCRC2
ENSG00000004779,NDUFAB1
ENSG00000182601,HS3ST4
ENSG00000077235,GTF3C1
ENSG00000167371,PRRT2
ENSG00000089280,FUS
ENSG00000102934,PLLP
ENSG00000006210,CX3CL1
ENSG00000135720,DYNC1LI2
ENSG00000132612,VPS4A
ENSG00000172137,CALB2
ENSG00000034713,GABARAPL2
ENSG00000152910,CNTNAP4
ENSG00000166454,ATMIN
ENSG00000140905,GCSH
ENSG00000153815,CMIP
ENSG00000103154,NECAB2
ENSG00000003249,DBNDD1
ENSG00000184811,TRARG1
ENSG00000174238,PITPNA
ENSG00000142507,PSMB6
ENSG00000108518,PFN1
ENSG00000091640,SPAG7
ENSG00000091592,NLRP1
ENSG00000141505,ASGR1
ENSG00000072778,ACADVL
ENSG00000170004,CHD3
ENSG00000220205,VAMP2
ENSG00000007237,GAS7
ENSG00000109099,PMP22
ENSG00000109046,WSB1
ENSG00000232859,LYRM9
ENSG00000132589,FLOT2
ENSG00000126861,OMG
ENSG00000126860,EVI2A
ENSG00000172301,COPRS
ENSG00000277363,SRCIN1
ENSG00000002834,LASP1
ENSG00000141750,STAC2
ENSG00000171532,NEUROD2
ENSG00000108344,PSMD3
ENSG00000188895,MSL1
ENSG00000173801,JUP
ENSG00000173786,CNP
ENSG00000183978,COA3
ENSG00000131471,AOC3
ENSG00000175906,ARL4D
ENSG00000161649,CD300LG
ENSG00000108840,HDAC5
ENSG00000073969,NSF
ENSG00000108465,CDK5RAP3
ENSG00000082641,NFE2L1
ENSG00000159202,UBE2Z
ENSG00000182575,NXPH3
ENSG00000108848,LUC7L3
ENSG00000239672,NME1
ENSG00000108924,HLF
ENSG00000213246,SUPT4H1
ENSG00000108387,SEPT4
ENSG00000175175,PPM1E
ENSG00000175155,YPEL2
ENSG00000062716,VMP1
ENSG00000167434,CA4
ENSG00000087191,PSMC5
ENSG00000136478,TEX2
ENSG00000180616,SSTR2
ENSG00000167863,ATP5PD
ENSG00000182473,EXOC7
ENSG00000167889,MGAT5B
ENSG00000171302,CANT1
ENSG00000184009,ACTG1
ENSG00000225663,MCRIP1
ENSG00000141522,ARHGDIA
ENSG00000141542,RAB40B
ENSG00000176890,TYMS
ENSG00000170579,DLGAP1
ENSG00000134504,KCTD1
ENSG00000265369,PCAT18
ENSG00000171885,AQP4
ENSG00000177576,C18orf32
ENSG00000091157,WDR7
ENSG00000134440,NARS
ENSG00000206052,DOK6
ENSG00000141668,CBLN2
ENSG00000133313,CNDP2
ENSG00000150656,CNDP1
ENSG00000141759,TXNL4A
ENSG00000125835,SNRPB
ENSG00000101365,IDH3B
ENSG00000089199,CHGB
ENSG00000182621,PLCB1
ENSG00000125869,LAMP5
ENSG00000132640,BTBD3
ENSG00000125970,RALY
ENSG00000125977,EIF2S2
ENSG00000078804,TP53INP2
ENSG00000101335,MYL9
ENSG00000101079,NDRG3
ENSG00000132821,VSTM2L
ENSG00000196090,PTPRT
ENSG00000064601,CTSA
ENSG00000124140,SLC12A5
ENSG00000149654,CDH22
ENSG00000101126,ADNP
ENSG00000026559,KCNG1
ENSG00000020256,ZFP64
ENSG00000064787,BCAS1
ENSG00000054803,CBLN4
ENSG00000101182,PSMA7
ENSG00000125534,PPDPF
ENSG00000101152,DNAJC5
ENSG00000172270,BSG
ENSG00000099821,POLRMT
ENSG00000099817,POLR2E
ENSG00000099622,CIRBP
ENSG00000127540,UQCR11
ENSG00000176533,GNG7
ENSG00000267469,AC005944.1
ENSG00000167654,ATCAY
ENSG00000104833,TUBB4A
ENSG00000198816,ZNF358
ENSG00000185236,RAB11B
ENSG00000198258,UBL5
ENSG00000105376,ICAM5
ENSG00000129355,CDKN2D
ENSG00000127616,SMARCA4
ENSG00000130175,PRKCSH
ENSG00000123144,TRIR
ENSG00000179271,GADD45GIP1
ENSG00000221983,UBA52
ENSG00000105664,COMP
ENSG00000186010,NDUFA13
ENSG00000169021,UQCRFS1
ENSG00000187135,VSTM2B
ENSG00000245848,CEBPA
ENSG00000105711,SCN1B
ENSG00000105258,POLR2I
ENSG00000105254,TBCB
ENSG00000126247,CAPNS1
ENSG00000105193,RPS16
ENSG00000275395,FCGBP
ENSG00000105388,CEACAM5
ENSG00000105404,RABAC1
ENSG00000124466,LYPD3
ENSG00000105767,CADM4
ENSG00000130203,APOE
ENSG00000160014,CALM3
ENSG00000042753,AP2S1
ENSG00000130748,TMEM160
ENSG00000105402,NAPA
ENSG00000105373,NOP53
ENSG00000178980,SELENOW
ENSG00000177380,PPFIA3
ENSG00000104888,SLC17A7
ENSG00000142534,RPS11
ENSG00000104870,FCGRT
ENSG00000126457,PRMT1
ENSG00000104960,PTOV1
ENSG00000125505,MBOAT7
ENSG00000170889,RPS9
ENSG00000063245,EPN1
ENSG00000121413,ZSCAN18
ENSG00000130725,UBE2M
ENSG00000099977,DDT
ENSG00000225783,MIAT
ENSG00000128335,APOL2
ENSG00000189060,H1F0
ENSG00000213923,CSNK1E
ENSG00000100201,DDX17
ENSG00000100242,SUN2
ENSG00000100380,ST13
ENSG00000184983,NDUFA6
ENSG00000183569,SERHL2
ENSG00000186732,MPPED1
ENSG00000130638,ATXN10
ENSG00000219438,FAM19A5
ENSG00000182670,TTC3
ENSG00000142156,COL6A1
ENSG00000160310,PRMT2
ENSG00000127483,HP1BP3
ENSG00000183726,TMEM50A
ENSG00000198830,HMGN2
ENSG00000060656,PTPRU
ENSG00000168528,SERINC2
ENSG00000184007,PTP4A2
ENSG00000198815,FOXJ3
ENSG00000127125,PPCS
ENSG00000187147,RNF220
ENSG00000159596,TMEM69
ENSG00000117461,PIK3R3
ENSG00000162368,CMPK1
