gene_symbol,gene_name
ENSG00000187514,PTMA
ENSG00000130294,KIF1A
ENSG00000176720,BOK
ENSG00000157103,SLC6A1
ENSG00000157150,TIMP4
ENSG00000144713,RPL32
ENSG00000163517,HDAC11
ENSG00000047849,MAP4
ENSG00000067560,RHOA
ENSG00000180929,GPR62
ENSG00000090097,PCBP4
ENSG00000168297,PXK
ENSG00000168309,FAM107A
ENSG00000080819,CPOX
ENSG00000181722,ZBTB20
ENSG00000196353,CPNE4
ENSG00000114019,AMOTL2
ENSG00000158258,CLSTN2
ENSG00000239922,AC092958.1
ENSG00000213186,TRIM59
ENSG00000008952,SEC62
ENSG00000075651,PLD1
ENSG00000181449,SOX2
ENSG00000181092,ADIPOQ
ENSG00000169020,ATP5ME
ENSG00000168993,CPLX1
ENSG00000068078,FGFR3
ENSG00000243449,C4orf48
ENSG00000168824,NSG1
ENSG00000064042,LIMCH1
ENSG00000124406,ATP8A1
ENSG00000075539,FRYL
ENSG00000163631,ALB
ENSG00000138760,SCARB2
ENSG00000118816,CCNI
ENSG00000145284,SCD5
ENSG00000138696,BMPR1B
ENSG00000138698,RAP1GDS1
ENSG00000245293,AC096564.1
ENSG00000174749,FAM241A
ENSG00000145362,ANK2
ENSG00000109436,TBC1D9
ENSG00000109458,GAB1
ENSG00000164161,HHIP
ENSG00000109654,TRIM2
ENSG00000185149,NPY2R
ENSG00000109586,GALNT7
ENSG00000186493,C5orf38
ENSG00000145555,MYO10
ENSG00000145592,RPL37
ENSG00000112964,GHR
ENSG00000164171,ITGA2
ENSG00000134352,IL6ST
ENSG00000152932,RAB3C
ENSG00000186468,RPS23
ENSG00000038427,VCAN
ENSG00000127184,COX7C
ENSG00000081189,MEF2C
ENSG00000134986,NREP
ENSG00000092421,SEMA6A
ENSG00000133835,HSD17B4
ENSG00000145794,MEGF10
ENSG00000131437,KIF3A
ENSG00000271824,SMIM32
ENSG00000044115,CTNNA1
ENSG00000172548,NIPAL4
ENSG00000145864,GABRB2
ENSG00000113327,GABRG2
ENSG00000120149,MSX2
ENSG00000124785,NRN1
ENSG00000187837,HIST1H1C
ENSG00000204592,HLA-E
ENSG00000196230,TUBB
ENSG00000204511,MCCD1
ENSG00000204482,LST1
ENSG00000198502,HLA-DRB5
ENSG00000240065,PSMB9
ENSG00000168394,TAP1
ENSG00000223865,HLA-DPB1
ENSG00000197283,SYNGAP1
ENSG00000146122,DAAM2
ENSG00000124702,KLHDC3
ENSG00000170915,PAQR8
ENSG00000112144,ICK
ENSG00000012660,ELOVL5
ENSG00000079841,RIMS1
ENSG00000156508,EEF1A1
ENSG00000146242,TPBG
ENSG00000155111,CDK19
ENSG00000178425,NT5DC1
ENSG00000152661,GJA1
ENSG00000111897,SERINC1
ENSG00000135549,PKIB
ENSG00000188580,NKAIN2
ENSG00000111912,NCOA7
ENSG00000172673,THEMIS
ENSG00000118523,CTGF
ENSG00000232310,AL078590.3
ENSG00000051620,HEBP2
ENSG00000074706,IPCEF1
ENSG00000078269,SYNJ2
ENSG00000146425,DYNLT1
ENSG00000092820,EZR
ENSG00000270419,CAHM
ENSG00000176381,PRR18
ENSG00000136238,RAC1
ENSG00000106537,TSPAN13
ENSG00000136237,RAPGEF5
ENSG00000122566,HNRNPA2B1
ENSG00000146592,CREB5
ENSG00000180354,MTURN
ENSG00000240583,AQP1
ENSG00000154678,PDE1C
ENSG00000173852,DPY19L1
ENSG00000227544,AC018647.1
ENSG00000006715,VPS41
ENSG00000196262,PPIA
ENSG00000136274,NACAD
ENSG00000106089,STX1A
ENSG00000106683,LIMK1
ENSG00000127955,GNAI1
ENSG00000135218,CD36
ENSG00000170381,SEMA3E
ENSG00000058091,CDK14
ENSG00000242265,PEG10
ENSG00000004864,SLC25A13
ENSG00000128564,VGF
ENSG00000214253,FIS1
ENSG00000189056,RELN
ENSG00000105971,CAV2
ENSG00000105974,CAV1
ENSG00000128609,NDUFA5
ENSG00000174697,LEP
ENSG00000146859,TMEM140
ENSG00000105894,PTN
ENSG00000090266,NDUFB2
ENSG00000257093,KIAA1147
ENSG00000106123,EPHB6
ENSG00000178826,TMEM139
ENSG00000171130,ATP6V0E2
ENSG00000106538,RARRES2
ENSG00000164889,SLC4A2
ENSG00000002586,CD99
ENSG00000046653,GPM6B
ENSG00000091482,SMPX
ENSG00000147027,TMEM47
ENSG00000182220,ATP6AP2
ENSG00000102265,TIMP1
ENSG00000179222,MAGED1
ENSG00000241343,RPL36A
ENSG00000166681,BEX3
ENSG00000133142,TCEAL4
ENSG00000188153,COL4A5
ENSG00000101938,CHRDL1
ENSG00000198918,RPL39
ENSG00000188706,ZDHHC9
ENSG00000198753,PLXNB3
ENSG00000203879,GDI1
ENSG00000182372,CLN8
ENSG00000129422,MTUS1
ENSG00000104763,ASAH1
ENSG00000171428,NAT1
ENSG00000175445,LPL
ENSG00000240694,PNMA2
ENSG00000253802,AC105999.2
ENSG00000147533,GOLGA7
ENSG00000147488,ST18
ENSG00000008988,RPS20
ENSG00000104267,CA2
ENSG00000147677,EIF3H
ENSG00000104419,NDRG1
ENSG00000176956,LY6H
ENSG00000185189,NRBP2
ENSG00000161016,RPL8
ENSG00000181404,WASHC1
ENSG00000173253,DMRT2
ENSG00000107165,TYRP1
ENSG00000147862,NFIB
ENSG00000188352,FOCAD
ENSG00000086062,B4GALT1
ENSG00000165269,AQP7
ENSG00000122733,PHF24
ENSG00000137076,TLN1
ENSG00000137106,GRHPR
ENSG00000283486,FAM95C
ENSG00000119121,TRPM6
ENSG00000127084,FGD3
ENSG00000157303,SUSD3
ENSG00000130956,HABP4
ENSG00000136928,GABBR2
ENSG00000165138,ANKS6
ENSG00000148123,PLPPR1
ENSG00000095209,TMEM38B
ENSG00000260230,FRRS1L
ENSG00000196814,MVB12B
ENSG00000167106,FAM102A
ENSG00000197694,SPTAN1
ENSG00000187239,FNBP1
ENSG00000107130,NCS1
ENSG00000126878,AIF1L
ENSG00000148303,RPL7A
ENSG00000130635,COL5A1
ENSG00000148400,NOTCH1
ENSG00000107331,ABCA2
ENSG00000054179,ENTPD2
ENSG00000165802,NSMF
ENSG00000177600,RPLP2
ENSG00000078902,TOLLIP
ENSG00000177105,RHOG
ENSG00000166387,PPFIBP2
ENSG00000166394,CYB5R2
ENSG00000184014,DENND5A
ENSG00000255823,MTRNR2L8
ENSG00000050165,DKK3
ENSG00000197601,FAR1
ENSG00000110700,RPS13
ENSG00000006611,USH1C
ENSG00000134333,LDHA
ENSG00000198168,SVIP
ENSG00000007372,PAX6
ENSG00000149091,DGKZ
ENSG00000134569,LRP4
ENSG00000168002,POLR2G
ENSG00000185475,TMEM179B
ENSG00000167770,OTUB1
ENSG00000110047,EHD1
ENSG00000149806,FAU
ENSG00000172757,CFL1
ENSG00000175602,CCDC85B
ENSG00000179292,TMEM151A
ENSG00000084207,GSTP1
ENSG00000069482,GAL
ENSG00000131620,ANO1
ENSG00000137497,NUMA1
ENSG00000214530,STARD10
ENSG00000151365,THRSP
ENSG00000073921,PICALM
ENSG00000149218,ENDOD1
ENSG00000204381,LAYN
ENSG00000019144,PHLDB1
ENSG00000118181,RPS25
ENSG00000184232,OAF
ENSG00000165478,HEPACAM
ENSG00000166106,ADAMTS15
ENSG00000224795,NTM-AS1
ENSG00000166086,JAM3
ENSG00000185736,ADARB2
ENSG00000204832,ST8SIA6-AS1
ENSG00000136770,DNAJC1
ENSG00000107863,ARHGAP21
ENSG00000150093,ITGB1
ENSG00000169813,HNRNPF
ENSG00000156515,HK1
ENSG00000099282,TSPAN15
ENSG00000166348,USP54
ENSG00000108179,PPIF
ENSG00000165424,ZCCHC24
ENSG00000122367,LDB3
ENSG00000107798,LIPA
ENSG00000107816,LZTS2
ENSG00000119927,GPAM
ENSG00000187164,SHTN1
ENSG00000198825,INPP5F
ENSG00000060237,WNK1
ENSG00000006831,ADIPOR2
ENSG00000130035,GALNT8
ENSG00000111319,SCNN1A
ENSG00000139112,GABARAPL1
ENSG00000111348,ARHGDIB
ENSG00000111716,LDHB
ENSG00000123104,ITPR2
ENSG00000258017,AC011603.2
ENSG00000185432,METTL7A
ENSG00000183283,DAZAP2
ENSG00000257337,AC068888.1
ENSG00000111077,TNS2
ENSG00000135390,ATP5MC2
ENSG00000135447,PPP1R1A
ENSG00000135404,CD63
ENSG00000197728,RPS26
ENSG00000156076,WIF1
ENSG00000135643,KCNMB4
ENSG00000139329,LUM
ENSG00000185046,ANKS1B
ENSG00000076513,ANKRD13A
ENSG00000111249,CUX2
ENSG00000111275,ALDH2
ENSG00000176871,WSB2
ENSG00000089220,PEBP1
ENSG00000111775,COX6A1
ENSG00000150991,UBC
ENSG00000165475,CRYL1
ENSG00000172458,IL17D
ENSG00000165566,AMER2
ENSG00000180730,SHISA2
ENSG00000133112,TPT1
ENSG00000102468,HTR2A
ENSG00000134873,CLDN10
ENSG00000068650,ATP11A
ENSG00000185896,LAMP1
ENSG00000100842,EFS
ENSG00000092051,JPH4
ENSG00000129515,SNX6
ENSG00000100485,SOS2
ENSG00000131981,LGALS3
ENSG00000126822,PLEKHG3
ENSG00000198732,SMOC1
ENSG00000080815,PSEN1
ENSG00000119711,ALDH6A1
ENSG00000165943,MOAP1
ENSG00000175785,PRIMA1
ENSG00000176438,SYNE3
ENSG00000196405,EVL
ENSG00000214548,MEG3
ENSG00000080824,HSP90AA1
ENSG00000184601,C14orf180
ENSG00000179364,PACS2
ENSG00000182809,CRIP2
ENSG00000211891,IGHE
ENSG00000186297,GABRA5
ENSG00000103978,TMEM87A
ENSG00000185634,SHC4
ENSG00000138593,SECISBP2L
ENSG00000244879,GABPB1-AS1
ENSG00000128872,TMOD2
ENSG00000197535,MYO5A
ENSG00000157483,MYO1E
ENSG00000157734,SNX22
ENSG00000166794,PPIB
ENSG00000169783,LINGO1
ENSG00000259417,CTXND1
ENSG00000136404,TM6SF1
ENSG00000140600,SH3GL3
ENSG00000073417,PDE8A
ENSG00000166819,PLIN1
ENSG00000260807,AC009041.2
ENSG00000007516,BAIAP3
ENSG00000184207,PGP
ENSG00000006327,TNFRSF12A
ENSG00000103184,SEC14L5
ENSG00000153048,CARHSP1
ENSG00000072864,NDE1
ENSG00000134419,RPS15A
ENSG00000103540,CCP110
ENSG00000174628,IQCK
ENSG00000166501,PRKCB
ENSG00000182601,HS3ST4
ENSG00000013364,MVP
ENSG00000069329,VPS35
ENSG00000103449,SALL1
ENSG00000087253,LPCAT2
ENSG00000169715,MT1E
ENSG00000125144,MT1G
ENSG00000140848,CPNE2
ENSG00000103034,NDRG4
ENSG00000103089,FA2H
ENSG00000230989,HSBP1
ENSG00000178773,CPNE7
ENSG00000141002,TCF25
ENSG00000258947,TUBB3
ENSG00000197879,MYO1C
ENSG00000185561,TLCD2
ENSG00000213977,TAX1BP3
ENSG00000108518,PFN1
ENSG00000129250,KIF1C
ENSG00000132535,DLG4
ENSG00000174282,ZBTB4
ENSG00000220205,VAMP2
ENSG00000072310,SREBF1
ENSG00000256618,MTRNR2L1
ENSG00000109046,WSB1
ENSG00000198242,RPL23A
ENSG00000126861,OMG
ENSG00000176658,MYO1D
ENSG00000277363,SRCIN1
ENSG00000108298,RPL19
ENSG00000141750,STAC2
ENSG00000173801,JUP
ENSG00000177469,CAVIN1
ENSG00000131471,AOC3
ENSG00000108848,LUC7L3
ENSG00000180891,CUEDC1
ENSG00000141367,CLTC
ENSG00000007314,SCN4A
ENSG00000108654,DDX5
ENSG00000108946,PRKAR1A
ENSG00000141338,ABCA8
ENSG00000180616,SSTR2
ENSG00000132475,H3F3B
ENSG00000108639,SYNGR2
ENSG00000108669,CYTH1
ENSG00000181409,AATK
ENSG00000184009,ACTG1
ENSG00000185624,P4HB
ENSG00000176890,TYMS
ENSG00000154864,PIEZO2
ENSG00000141458,NPC1
ENSG00000101695,RNF125
ENSG00000134759,ELP2
ENSG00000221887,HMSD
ENSG00000166347,CYB5A
ENSG00000266844,AC093330.1
ENSG00000088899,LZTS3
ENSG00000101265,RASSF2
ENSG00000182621,PLCB1
ENSG00000170373,CST1
ENSG00000131051,RBM39
ENSG00000101335,MYL9
ENSG00000149633,KIAA1755
ENSG00000196090,PTPRT
ENSG00000124107,SLPI
ENSG00000124251,TP53TG5
ENSG00000124155,PIGT
ENSG00000100979,PLTP
ENSG00000124126,PREX1
ENSG00000177410,ZFAS1
ENSG00000101210,EEF1A2
ENSG00000099624,ATP5F1D
ENSG00000099622,CIRBP
ENSG00000176490,DIRAS1
ENSG00000167676,PLIN4
ENSG00000130255,RPL36
ENSG00000104833,TUBB4A
ENSG00000125730,C3
ENSG00000127445,PIN1
ENSG00000180739,S1PR5
ENSG00000079805,DNM2
ENSG00000214212,C19orf38
ENSG00000130475,FCHO1
ENSG00000130520,LSM4
ENSG00000105701,FKBP8
ENSG00000221983,UBA52
ENSG00000051128,HOMER3
ENSG00000130287,NCAN
ENSG00000187664,HAPLN4
ENSG00000198597,ZNF536
ENSG00000166398,KIAA0355
ENSG00000004776,HSPB6
ENSG00000105290,APLP1
ENSG00000011600,TYROBP
ENSG00000068903,SIRT2
ENSG00000105193,RPS16
ENSG00000105223,PLD3
ENSG00000105372,RPS19
ENSG00000130203,APOE
ENSG00000130208,APOC1
ENSG00000125746,EML2
ENSG00000204851,PNMA8B
ENSG00000105499,PLA2G4C
ENSG00000087086,FTL
ENSG00000161677,JOSD2
ENSG00000126583,PRKCG
ENSG00000170906,NDUFA3
ENSG00000239961,LILRA4
ENSG00000121410,A1BG
ENSG00000083845,RPS5
ENSG00000131100,ATP6V1E1
ENSG00000250479,CHCHD10
ENSG00000128242,GAL3ST1
ENSG00000100225,FBXO7
ENSG00000128283,CDC42EP1
ENSG00000100201,DDX17
ENSG00000100242,SUN2
ENSG00000100321,SYNGR1
ENSG00000100399,CHADL
ENSG00000100300,TSPO
ENSG00000100304,TTLL12
ENSG00000100364,KIAA0930
ENSG00000008735,MAPK8IP2
ENSG00000154642,C21orf91
ENSG00000224924,LINC00320
ENSG00000142168,SOD1
ENSG00000205927,OLIG2
ENSG00000241837,ATP5PO
ENSG00000160179,ABCG1
ENSG00000183255,PTTG1IP
ENSG00000142156,COL6A1
ENSG00000160285,LSS
ENSG00000228253,MT-ATP8
ENSG00000198695,MT-ND6
ENSG00000001461,NIPAL3
ENSG00000084636,COL16A1
ENSG00000004455,AK2
ENSG00000197982,C1orf122
ENSG00000117410,ATP6V0B
ENSG00000116133,DHCR24
ENSG00000137941,TTLL7
ENSG00000016602,CLCA4
ENSG00000197780,TAF13
ENSG00000134201,GSTM5
ENSG00000155366,RHOC
ENSG00000184678,HIST2H2BE
ENSG00000143543,JTB
ENSG00000177954,RPS27
ENSG00000132718,SYT11
ENSG00000125462,C1orf61
ENSG00000177807,KCNJ10
ENSG00000018625,ATP1A2
ENSG00000143217,NECTIN4
ENSG00000135821,GLUL
ENSG00000116679,IVNS1ABP
ENSG00000174307,PHLDA3
ENSG00000163485,ADORA1
ENSG00000143842,SOX13
ENSG00000174502,SLC26A9
ENSG00000196352,CD55
ENSG00000162909,CAPN2
ENSG00000115355,CCDC88A
ENSG00000144040,SFXN5
ENSG00000169554,ZEB2
ENSG00000115935,WIPF1
ENSG00000138434,SSFA2
ENSG00000079308,TNS1
ENSG00000131386,GALNT15
ENSG00000163539,CLASP2
ENSG00000168028,RPSA
ENSG00000164050,PLXNB1
ENSG00000010256,UQCRC1
ENSG00000082996,RNF13
ENSG00000168214,RBPJ
ENSG00000134851,TMEM165
ENSG00000182168,UNC5C
ENSG00000248890,HHIP-AS1
ENSG00000196104,SPOCK3
ENSG00000151726,ACSL1
ENSG00000171368,TPPP
ENSG00000170561,IRX2
ENSG00000079215,SLC1A3
ENSG00000198865,CCDC152
ENSG00000164300,SERINC5
ENSG00000039319,ZFYVE16
ENSG00000112893,MAN2A1
ENSG00000164402,SEPT8
ENSG00000161011,SQSTM1
ENSG00000137285,TUBB2B
ENSG00000137221,TJAP1
ENSG00000001561,ENPP4
ENSG00000118515,SGK1
ENSG00000135525,MAP7
ENSG00000122545,SEPT7
ENSG00000186472,PCLO
ENSG00000198822,GRM3
ENSG00000121716,PILRB
ENSG00000146828,SLC12A9
ENSG00000128573,FOXP2
ENSG00000064393,HIPK2
ENSG00000221914,PPP2R2A
ENSG00000120875,DUSP4
ENSG00000168522,FNTA
ENSG00000137573,SULF1
ENSG00000147604,RPL7
ENSG00000169398,PTK2
ENSG00000168913,ENHO
ENSG00000122694,GLIPR2
ENSG00000135046,ANXA1
ENSG00000148053,NTRK2
ENSG00000095397,WHRN
ENSG00000160271,RALGDS
ENSG00000166441,RPL27A
ENSG00000110321,EIF4G2
ENSG00000085117,CD82
ENSG00000121653,MAPK8IP1
ENSG00000134825,TMEM258
ENSG00000173327,MAP3K11
ENSG00000150764,DIXDC1
ENSG00000149294,NCAM1
ENSG00000166250,CLMP
ENSG00000165731,RET
ENSG00000148541,FAM13C
ENSG00000165476,REEP3
ENSG00000183230,CTNNA3
ENSG00000138207,RBP4
ENSG00000120049,KCNIP2
ENSG00000107954,NEURL1
ENSG00000138152,BTBD16
ENSG00000166033,HTRA1
ENSG00000008394,MGST1
ENSG00000084453,SLCO1A2
ENSG00000211584,SLC48A1
ENSG00000167552,TUBA1A
ENSG00000139631,CSAD
ENSG00000065361,ERBB3
ENSG00000179104,TMTC2
ENSG00000139433,GLTP
ENSG00000174456,C12orf76
ENSG00000089041,P2RX7
ENSG00000130787,HIP1R
ENSG00000182957,SPATA13
ENSG00000184226,PCDH9
ENSG00000012983,MAP4K5
ENSG00000100596,SPTLC2
ENSG00000165959,CLMN
ENSG00000104067,TJP1
ENSG00000166923,GREM1
ENSG00000140262,TCF12
ENSG00000140416,TPM1
ENSG00000166173,LARP6
ENSG00000196547,MAN2A2
ENSG00000176463,SLCO3A1
ENSG00000185418,TARSL2
ENSG00000185615,PDIA2
ENSG00000103381,CPPED1
ENSG00000170537,TMC7
ENSG00000158865,SLC5A11
ENSG00000140807,NKD1
ENSG00000125148,MT2A
ENSG00000205364,MT1M
ENSG00000198417,MT1F
ENSG00000187193,MT1X
ENSG00000135720,DYNC1LI2
ENSG00000090861,AARS
ENSG00000183196,CHST6
ENSG00000103154,NECAB2
ENSG00000184811,TRARG1
ENSG00000108381,ASPA
ENSG00000129244,ATP1B2
ENSG00000170043,TRAPPC1
ENSG00000072134,EPN2
ENSG00000092871,RFFL
ENSG00000275832,ARHGAP23
ENSG00000131771,PPP1R1B
ENSG00000161649,CD300LG
ENSG00000173917,HOXB2
ENSG00000154229,PRKCA
ENSG00000125398,SOX9
ENSG00000172809,RPL38
ENSG00000204323,SMIM5
ENSG00000214140,PRCD
ENSG00000176194,CIDEA
ENSG00000177576,C18orf32
ENSG00000227115,LINC01630
ENSG00000131069,ACSS2
ENSG00000175063,UBE2C
ENSG00000240849,TMEM189
ENSG00000054793,ATP9A
ENSG00000054803,CBLN4
ENSG00000092758,COL9A3
ENSG00000125534,PPDPF
ENSG00000141934,PLPP2
ENSG00000129932,DOHH
ENSG00000167658,EEF2
ENSG00000105355,PLIN3
ENSG00000198816,ZNF358
ENSG00000123159,GIPC1
ENSG00000105643,ARRDC2
ENSG00000266964,FXYD1
ENSG00000012124,CD22
ENSG00000105767,CADM4
ENSG00000142534,RPS11
ENSG00000268518,AC020909.2
ENSG00000277117,FP565260.3
ENSG00000212907,MT-ND4L
ENSG00000198786,MT-ND5
ENSG00000054523,KIF1B
ENSG00000143384,MCL1
ENSG00000143256,PFDN2
ENSG00000069275,NUCKS1
ENSG00000143878,RHOB
ENSG00000075711,DLG1
ENSG00000154153,RETREG1
ENSG00000137266,SLC22A23
ENSG00000198755,RPL10A
ENSG00000135535,CD164
ENSG00000196376,SLC35F1
ENSG00000102007,PLP2
ENSG00000175305,CCNE2
ENSG00000106829,TLE4
ENSG00000177106,EPS8L2
ENSG00000066084,DIP2B
ENSG00000168350,DEGS2
ENSG00000203485,INF2
ENSG00000125970,RALY
ENSG00000124193,SRSF6
ENSG00000275395,FCGBP
ENSG00000076928,ARHGEF1
ENSG00000104960,PTOV1
ENSG00000075275,CELSR1
ENSG00000160584,SIK3
