gene_symbol,gene_name
ENSG00000100321,SYNGR1
ENSG00000183569,SERHL2
ENSG00000219438,FAM19A5
ENSG00000154654,NCAM2
ENSG00000142192,APP
ENSG00000184007,PTP4A2
ENSG00000066322,ELOVL1
ENSG00000265972,TXNIP
ENSG00000197747,S100A10
ENSG00000160781,PAQR6
ENSG00000143196,DPT
ENSG00000213047,DENND1B
ENSG00000162891,IL20
ENSG00000136720,HS6ST1
ENSG00000136542,GALNT5
ENSG00000115414,FN1
ENSG00000079308,TNS1
ENSG00000187514,PTMA
ENSG00000115468,EFHD1
ENSG00000163359,COL6A3
ENSG00000168314,MOBP
ENSG00000250722,SELENOP
ENSG00000113578,FGF1
ENSG00000135549,PKIB
ENSG00000091831,ESR1
ENSG00000173467,AGR3
ENSG00000106538,RARRES2
ENSG00000130226,DPP6
ENSG00000005893,LAMP2
ENSG00000130822,PNCK
ENSG00000070756,PABPC1
ENSG00000107338,SHB
ENSG00000198121,LPAR1
ENSG00000197958,RPL12
ENSG00000175356,SCUBE2
ENSG00000124920,MYRF
ENSG00000021300,PLEKHB1
ENSG00000166106,ADAMTS15
ENSG00000150093,ITGB1
ENSG00000138207,RBP4
ENSG00000197430,OPALIN
ENSG00000151892,GFRA1
ENSG00000060237,WNK1
ENSG00000036530,CYP46A1
ENSG00000214548,MEG3
ENSG00000166923,GREM1
ENSG00000185088,RPS27L
ENSG00000140479,PCSK6
ENSG00000162078,ZG16B
ENSG00000167191,GPRC5B
ENSG00000102934,PLLP
ENSG00000172137,CALB2
ENSG00000103089,FA2H
ENSG00000184811,TRARG1
ENSG00000126561,STAT5A
ENSG00000131471,AOC3
ENSG00000108387,SEPT4
ENSG00000108654,DDX5
ENSG00000166347,CYB5A
ENSG00000078804,TP53INP2
ENSG00000064787,BCAS1
ENSG00000079435,LIPE
ENSG00000170889,RPS9
ENSG00000274422,AC245060.5
ENSG00000225783,MIAT
ENSG00000173641,HSPB7
ENSG00000071909,MYO3B
ENSG00000177707,NECTIN3
ENSG00000105974,CAV1
ENSG00000174697,LEP
ENSG00000207955,AL359091.1
ENSG00000177666,PNPLA2
ENSG00000198668,CALM1
