gene_symbol,gene_name
ENSG00000122254,HS3ST2
ENSG00000158865,SLC5A11
ENSG00000099365,STX1B
ENSG00000125148,MT2A
ENSG00000205364,MT1M
ENSG00000125144,MT1G
ENSG00000102934,PLLP
ENSG00000039068,CDH1
ENSG00000183196,CHST6
ENSG00000103154,NECAB2
ENSG00000131143,COX4I1
ENSG00000108381,ASPA
ENSG00000213977,TAX1BP3
ENSG00000108518,PFN1
ENSG00000132535,DLG4
ENSG00000129244,ATP1B2
ENSG00000220205,VAMP2
ENSG00000170315,UBB
ENSG00000072310,SREBF1
ENSG00000256618,MTRNR2L1
ENSG00000109046,WSB1
ENSG00000109107,ALDOC
ENSG00000198242,RPL23A
ENSG00000126861,OMG
ENSG00000126860,EVI2A
ENSG00000006042,TMEM98
ENSG00000128422,KRT17
ENSG00000173812,EIF1
ENSG00000108309,RUNDC3A
ENSG00000173917,HOXB2
ENSG00000064300,NGFR
ENSG00000108387,SEPT4
ENSG00000108395,TRIM37
ENSG00000154229,PRKCA
ENSG00000180616,SSTR2
ENSG00000141540,TTYH2
ENSG00000204323,SMIM5
ENSG00000132475,H3F3B
ENSG00000182534,MXRA7
ENSG00000108639,SYNGR2
ENSG00000187775,DNAH17
ENSG00000108669,CYTH1
ENSG00000173821,RNF213
ENSG00000176890,TYMS
ENSG00000101489,CELF4
ENSG00000132872,SYT4
ENSG00000227115,LINC01630
ENSG00000071991,CDH19
ENSG00000101265,RASSF2
ENSG00000078804,TP53INP2
ENSG00000260032,NORAD
ENSG00000101335,MYL9
ENSG00000168734,PKIG
ENSG00000124251,TP53TG5
ENSG00000026559,KCNG1
ENSG00000064787,BCAS1
ENSG00000054803,CBLN4
ENSG00000092758,COL9A3
ENSG00000125534,PPDPF
ENSG00000197457,STMN3
ENSG00000141934,PLPP2
ENSG00000115268,RPS15
ENSG00000105355,PLIN3
ENSG00000233927,RPS28
ENSG00000198258,UBL5
ENSG00000127445,PIN1
ENSG00000130175,PRKCSH
ENSG00000099331,MYO9B
ENSG00000105640,RPL18A
ENSG00000221983,UBA52
ENSG00000105696,TMEM59L
ENSG00000130287,NCAN
ENSG00000187664,HAPLN4
ENSG00000198597,ZNF536
ENSG00000227392,HPN-AS1
ENSG00000012124,CD22
ENSG00000105290,APLP1
ENSG00000068903,SIRT2
ENSG00000105193,RPS16
ENSG00000275395,FCGBP
ENSG00000105219,CNTD2
ENSG00000105388,CEACAM5
ENSG00000130203,APOE
ENSG00000130208,APOC1
ENSG00000204851,PNMA8B
ENSG00000042753,AP2S1
ENSG00000130748,TMEM160
ENSG00000104870,FCGRT
ENSG00000167755,KLK6
ENSG00000105568,PPP2R1A
ENSG00000126583,PRKCG
ENSG00000170906,NDUFA3
ENSG00000167614,TTYH1
ENSG00000131100,ATP6V1E1
ENSG00000241973,PI4KA
ENSG00000240972,MIF
ENSG00000128242,GAL3ST1
ENSG00000100234,TIMP3
ENSG00000100146,SOX10
ENSG00000100321,SYNGR1
ENSG00000100399,CHADL
ENSG00000130487,KLHDC7B
ENSG00000008735,MAPK8IP2
ENSG00000154642,C21orf91
ENSG00000142168,SOD1
ENSG00000205927,OLIG2
ENSG00000184221,OLIG1
ENSG00000159228,CBR1
ENSG00000205581,HMGN1
ENSG00000142156,COL6A1
ENSG00000160310,PRMT2
ENSG00000228253,MT-ATP8
ENSG00000198786,MT-ND5
ENSG00000198727,MT-CYB
ENSG00000117115,PADI2
ENSG00000116209,TMEM59
ENSG00000137941,TTLL7
ENSG00000134215,VAV3
ENSG00000134243,SORT1
ENSG00000184371,CSF1
ENSG00000163399,ATP1A1
ENSG00000264522,OTUD7B
ENSG00000118298,CA14
ENSG00000160678,S100A1
ENSG00000125462,C1orf61
ENSG00000177807,KCNJ10
ENSG00000018625,ATP1A2
ENSG00000158859,ADAMTS4
ENSG00000143196,DPT
ENSG00000213047,DENND1B
ENSG00000163531,NFASC
ENSG00000158715,SLC45A3
ENSG00000117691,NENF
ENSG00000196187,TMEM63A
ENSG00000124357,NAGK
ENSG00000124374,PAIP2B
ENSG00000135636,DYSF
ENSG00000144040,SFXN5
ENSG00000071054,MAP4K4
ENSG00000186522,SEPT10
ENSG00000136717,BIN1
ENSG00000169554,ZEB2
ENSG00000157827,FMNL2
ENSG00000144283,PKP4
ENSG00000071909,MYO3B
ENSG00000077380,DYNC1I2
ENSG00000115935,WIPF1
ENSG00000224189,HAGLR
ENSG00000162944,RFTN2
ENSG00000238217,LINC01877
ENSG00000187514,PTMA
ENSG00000130294,KIF1A
ENSG00000164050,PLXNB1
ENSG00000012171,SEMA3B
ENSG00000180929,GPR62
ENSG00000090097,PCBP4
ENSG00000114541,FRMD4B
ENSG00000144815,NXPE3
ENSG00000239922,AC092958.1
ENSG00000075651,PLD1
ENSG00000181092,ADIPOQ
ENSG00000138760,SCARB2
ENSG00000145284,SCD5
ENSG00000109458,GAB1
ENSG00000171368,TPPP
ENSG00000154153,RETREG1
ENSG00000112893,MAN2A1
ENSG00000064651,SLC12A2
ENSG00000164402,SEPT8
ENSG00000170271,FAXDC2
ENSG00000172548,NIPAL4
ENSG00000113269,RNF130
ENSG00000161896,IP6K3
ENSG00000146122,DAAM2
ENSG00000112667,DNPH1
ENSG00000170915,PAQR8
ENSG00000151914,DST
ENSG00000156508,EEF1A1
ENSG00000112306,RPS12
ENSG00000146592,CREB5
ENSG00000180354,MTURN
ENSG00000127955,GNAI1
ENSG00000135218,CD36
ENSG00000153956,CACNA2D1
ENSG00000170775,GPR37
ENSG00000174697,LEP
ENSG00000064393,HIPK2
ENSG00000130226,DPP6
ENSG00000102109,PCSK1N
ENSG00000169562,GJB1
ENSG00000188153,COL4A5
ENSG00000147533,GOLGA7
ENSG00000168522,FNTA
ENSG00000147488,ST18
ENSG00000147571,CRH
ENSG00000137573,SULF1
ENSG00000104267,CA2
ENSG00000175305,CCNE2
ENSG00000156467,UQCRB
ENSG00000155926,SLA
ENSG00000168913,ENHO
ENSG00000122694,GLIPR2
ENSG00000106829,TLE4
ENSG00000136938,ANP32B
ENSG00000136867,SLC31A2
ENSG00000187239,FNBP1
ENSG00000176058,TPRN
ENSG00000023191,RNH1
ENSG00000177156,TALDO1
ENSG00000177105,RHOG
ENSG00000086205,FOLH1
ENSG00000134817,APLNR
ENSG00000149485,FADS1
ENSG00000149798,CDC42EP2
ENSG00000179292,TMEM151A
ENSG00000151365,THRSP
ENSG00000033327,GAB2
ENSG00000123901,GPR83
ENSG00000149218,ENDOD1
ENSG00000186318,BACE1
ENSG00000224795,NTM-AS1
ENSG00000166086,JAM3
ENSG00000170759,KIF5B
ENSG00000165424,ZCCHC24
ENSG00000122367,LDB3
ENSG00000107798,LIPA
ENSG00000095596,CYP26A1
ENSG00000197430,OPALIN
ENSG00000187164,SHTN1
ENSG00000066468,FGFR2
ENSG00000148826,NKX6-2
ENSG00000060237,WNK1
ENSG00000181418,DDN
ENSG00000167552,TUBA1A
ENSG00000135447,PPP1R1A
ENSG00000135678,CPM
ENSG00000057704,TMCC3
ENSG00000075415,SLC25A3
ENSG00000139433,GLTP
ENSG00000180776,ZDHHC20
ENSG00000125247,TMTC4
ENSG00000197045,GMFB
ENSG00000126822,PLEKHG3
ENSG00000257365,FNTB
ENSG00000197555,SIPA1L1
ENSG00000080815,PSEN1
ENSG00000165929,TC2N
ENSG00000203485,INF2
ENSG00000067141,NEO1
ENSG00000073417,PDE8A
ENSG00000162073,PAQR4
ENSG00000006327,TNFRSF12A
ENSG00000189067,LITAF
ENSG00000170537,TMC7
ENSG00000169715,MT1E
ENSG00000187193,MT1X
ENSG00000140848,CPNE2
ENSG00000152910,CNTNAP4
ENSG00000185561,TLCD2
ENSG00000129250,KIF1C
ENSG00000176658,MYO1D
ENSG00000277363,SRCIN1
ENSG00000108379,WNT3
ENSG00000141338,ABCA8
ENSG00000188612,SUMO2
ENSG00000214140,PRCD
ENSG00000204278,TMEM235
ENSG00000181409,AATK
ENSG00000184009,ACTG1
ENSG00000141522,ARHGDIA
ENSG00000081913,PHLPP1
ENSG00000266844,AC093330.1
ENSG00000149633,KIAA1755
ENSG00000240849,TMEM189
ENSG00000197766,CFD
ENSG00000105376,ICAM5
ENSG00000079805,DNM2
ENSG00000105701,FKBP8
ENSG00000006016,CRLF1
ENSG00000266964,FXYD1
ENSG00000255974,CYP2A6
ENSG00000142541,RPL13A
ENSG00000142534,RPS11
ENSG00000108107,RPL28
ENSG00000225783,MIAT
ENSG00000128283,CDC42EP1
ENSG00000224924,LINC00320
ENSG00000142192,APP
ENSG00000160223,ICOSLG
ENSG00000212907,MT-ND4L
ENSG00000198695,MT-ND6
ENSG00000175130,MARCKSL1
ENSG00000163485,ADORA1
ENSG00000117335,CD46
ENSG00000179456,ZBTB18
ENSG00000162981,FAM84A
ENSG00000243147,MRPL33
ENSG00000115896,PLCL1
ENSG00000136238,RAC1
ENSG00000122545,SEPT7
ENSG00000182492,BGN
ENSG00000147604,RPL7
ENSG00000197102,DYNC1H1
ENSG00000167371,PRRT2
ENSG00000178773,CPNE7
ENSG00000149654,CDH22
ENSG00000115286,NDUFS7
ENSG00000104833,TUBB4A
