gene_symbol,gene_name
ENSG00000116962,NID1
ENSG00000116977,LGALS8
ENSG00000153187,HNRNPU
ENSG00000134308,YWHAQ
ENSG00000162975,KCNF1
ENSG00000162981,FAM84A
ENSG00000197872,FAM49A
ENSG00000115884,SDC1
ENSG00000158089,GALNT14
ENSG00000150938,CRIM1
ENSG00000011566,MAP4K3
ENSG00000152154,TMEM178A
ENSG00000179915,NRXN1
ENSG00000115306,SPTBN1
ENSG00000055813,CCDC85A
ENSG00000115484,CCT4
ENSG00000221823,PPP3R1
ENSG00000075340,ADD2
ENSG00000135624,CCT7
ENSG00000115350,POLE4
ENSG00000118640,VAMP8
ENSG00000172005,MAL
ENSG00000115041,KCNIP3
ENSG00000115073,ACTR1B
ENSG00000135968,GCC2
ENSG00000144152,FBLN7
ENSG00000175497,DPP10
ENSG00000144119,C1QL2
ENSG00000136720,HS6ST1
ENSG00000115839,RAB3GAP1
ENSG00000168702,LRP1B
ENSG00000204406,MBD5
ENSG00000168280,KIF5C
ENSG00000157827,FMNL2
ENSG00000136535,TBR1
ENSG00000144290,SLC4A10
ENSG00000136531,SCN2A
ENSG00000144285,SCN1A
ENSG00000091428,RAPGEF4
ENSG00000162992,NEUROD1
ENSG00000144369,FAM171B
ENSG00000144339,TMEFF2
ENSG00000196950,SLC39A10
ENSG00000115541,HSPE1
ENSG00000138443,ABI2
ENSG00000188674,C2orf80
ENSG00000197756,RPL37A
ENSG00000144567,RETREG2
ENSG00000116106,EPHA4
ENSG00000135919,SERPINE2
ENSG00000153823,PID1
ENSG00000173692,PSMD1
ENSG00000115468,EFHD1
ENSG00000132329,RAMP1
ENSG00000130294,KIF1A
ENSG00000115677,HDLBP
ENSG00000134121,CHL1
ENSG00000150995,ITPR1
ENSG00000134108,ARL8B
ENSG00000241553,ARPC4
ENSG00000163527,STT3B
ENSG00000163539,CLASP2
ENSG00000012223,LTF
ENSG00000232112,TMA7
ENSG00000003756,RBM5
ENSG00000012171,SEMA3B
ENSG00000247596,TWF2
ENSG00000164091,WDR82
ENSG00000144746,ARL6IP5
ENSG00000175161,CADM2
ENSG00000081154,PCNP
ENSG00000091972,CD200
ENSG00000185565,LSAMP
ENSG00000173175,ADCY5
ENSG00000075785,RAB7A
ENSG00000091513,TF
ENSG00000120742,SERP1
ENSG00000213186,TRIM59
ENSG00000169255,B3GALNT1
ENSG00000136603,SKIL
ENSG00000013297,CLDN11
ENSG00000013293,SLC7A14
ENSG00000114450,GNB4
ENSG00000058866,DGKG
ENSG00000181092,ADIPOQ
ENSG00000189058,APOD
ENSG00000159674,SPON2
ENSG00000243449,C4orf48
ENSG00000159788,RGS12
ENSG00000072832,CRMP1
ENSG00000179010,MRFAP1
ENSG00000151552,QDPR
ENSG00000109790,KLHL5
ENSG00000171476,HOPX
ENSG00000156219,ART3
ENSG00000109339,MAPK10
ENSG00000138698,RAP1GDS1
ENSG00000269893,SNHG8
ENSG00000109670,FBXW7
ENSG00000109654,TRIM2
ENSG00000164124,TMEM144
ENSG00000171509,RXFP1
ENSG00000109466,KLHL2
ENSG00000164106,SCRG1
ENSG00000218336,TENM3
ENSG00000151729,SLC25A4
ENSG00000073578,SDHA
ENSG00000249915,PDCD6
ENSG00000145494,NDUFS6
ENSG00000170561,IRX2
ENSG00000154122,ANKH
ENSG00000154153,RETREG1
ENSG00000040731,CDH10
ENSG00000164187,LMBRD2
ENSG00000079215,SLC1A3
ENSG00000113595,TRIM23
ENSG00000145741,BTF3
ENSG00000113319,RASGRF2
ENSG00000152503,TRIM36
ENSG00000129596,CDO1
ENSG00000205279,CTXN3
ENSG00000138829,FBN2
ENSG00000066583,ISOC1
ENSG00000164402,SEPT8
ENSG00000198944,SOWAHA
ENSG00000213585,VDAC1
ENSG00000113558,SKP1
ENSG00000113575,PPP2CA
ENSG00000145824,CXCL14
ENSG00000112983,BRD8
ENSG00000171604,CXXC5
ENSG00000131495,NDUFA2
ENSG00000170445,HARS
ENSG00000113657,DPYSL3
ENSG00000070808,CAMK2A
ENSG00000113140,SPARC
ENSG00000177556,ATOX1
ENSG00000155506,LARP1
ENSG00000022355,GABRA1
ENSG00000188573,FBLL1
ENSG00000184347,SLIT3
ENSG00000181163,NPM1
ENSG00000122203,KIAA1191
ENSG00000175416,CLTB
ENSG00000113763,UNC5A
ENSG00000169045,HNRNPH1
ENSG00000161011,SQSTM1
ENSG00000204628,RACK1
ENSG00000096654,ZNF184
ENSG00000204655,MOG
ENSG00000137312,FLOT1
ENSG00000204511,MCCD1
ENSG00000213719,CLIC1
ENSG00000198502,HLA-DRB5
ENSG00000196126,HLA-DRB1
ENSG00000168394,TAP1
ENSG00000231500,RPS18
ENSG00000186577,SMIM29
ENSG00000124614,RPS10
ENSG00000172348,RCAN2
ENSG00000096006,CRISP3
ENSG00000151914,DST
ENSG00000112232,KHDRBS2
ENSG00000112309,B3GAT2
ENSG00000156508,EEF1A1
ENSG00000135324,MRAP2
ENSG00000172461,FUT9
ENSG00000196376,SLC35F1
ENSG00000135549,PKIB
ENSG00000111906,HDDC2
ENSG00000111912,NCOA7
ENSG00000079950,STX7
ENSG00000112306,RPS12
ENSG00000118515,SGK1
ENSG00000146469,VIP
ENSG00000078269,SYNJ2
ENSG00000005108,THSD7A
ENSG00000122644,ARL4A
ENSG00000105855,ITGB8
ENSG00000136237,RAPGEF5
ENSG00000172115,CYCS
ENSG00000086300,SNX10
ENSG00000153814,JAZF1
ENSG00000180354,MTURN
ENSG00000170852,KBTBD2
ENSG00000086289,EPDR1
ENSG00000164742,ADCY1
ENSG00000170419,VSTM2A
ENSG00000106153,CHCHD2
ENSG00000196715,VKORC1L1
ENSG00000106682,EIF4H
ENSG00000106665,CLIP2
ENSG00000263001,GTF2I
ENSG00000170381,SEMA3E
ENSG00000075213,SEMA3A
ENSG00000164692,COL1A2
ENSG00000127995,CASD1
ENSG00000242265,PEG10
ENSG00000166448,TMEM130
ENSG00000197343,ZNF655
ENSG00000168090,COPS6
ENSG00000160991,ORAI2
ENSG00000173114,LRRN3
ENSG00000128573,FOXP2
ENSG00000105974,CAV1
ENSG00000105976,MET
ENSG00000170775,GPR37
ENSG00000128524,ATP6V1F
ENSG00000133612,AGAP3
ENSG00000105993,DNAJB6
ENSG00000130985,UBA1
ENSG00000102265,TIMP1
ENSG00000184205,TSPYL2
ENSG00000187601,MAGEH1
ENSG00000188021,UBQLN2
ENSG00000184515,BEX5
ENSG00000133142,TCEAL4
ENSG00000147224,PRPS1
ENSG00000077264,PAK3
ENSG00000174460,ZCCHC12
ENSG00000005022,SLC25A5
ENSG00000186416,NKRF
ENSG00000165704,HPRT1
ENSG00000022267,FHL1
ENSG00000129682,FGF13
ENSG00000281508,AL078639.1
ENSG00000102181,CD99L2
ENSG00000130822,PNCK
ENSG00000180879,SSR4
ENSG00000198910,L1CAM
ENSG00000275342,PRAG1
ENSG00000173273,TNKS
ENSG00000164733,CTSB
ENSG00000104723,TUSC3
ENSG00000171428,NAT1
ENSG00000156011,PSD3
ENSG00000147408,CSGALNACT1
ENSG00000254092,AC015468.3
ENSG00000179388,EGR3
ENSG00000015592,STMN4
ENSG00000120875,DUSP4
ENSG00000029534,ANK1
ENSG00000078668,VDAC3
ENSG00000023287,RB1CC1
ENSG00000104331,IMPAD1
ENSG00000137573,SULF1
ENSG00000147604,RPL7
ENSG00000040341,STAU2
ENSG00000171033,PKIA
ENSG00000104327,CALB1
ENSG00000164929,BAALC
ENSG00000147642,SYBU
ENSG00000104529,EEF1D
ENSG00000160948,VPS28
ENSG00000161016,RPL8
ENSG00000080503,SMARCA2
ENSG00000080298,RFX3
ENSG00000107295,SH3GL2
ENSG00000155876,RRAGA
ENSG00000086065,CHMP5
ENSG00000165272,AQP3
ENSG00000137077,CCL21
ENSG00000122733,PHF24
ENSG00000107242,PIP5K1B
ENSG00000119125,GDA
ENSG00000156052,GNAQ
ENSG00000135052,GOLM1
ENSG00000130956,HABP4
ENSG00000136842,TMOD1
ENSG00000070214,SLC44A1
ENSG00000260230,FRRS1L
ENSG00000136810,TXN
ENSG00000136867,SLC31A2
ENSG00000157693,TMEM268
ENSG00000136942,RPL35
ENSG00000167118,URM1
ENSG00000207955,AL359091.1
ENSG00000148248,SURF4
ENSG00000169692,AGPAT2
ENSG00000244187,TMEM141
ENSG00000107223,EDF1
ENSG00000176884,GRIN1
ENSG00000188229,TUBB4B
ENSG00000182154,MRPL41
ENSG00000023191,RNH1
ENSG00000177030,DEAF1
ENSG00000177106,EPS8L2
ENSG00000177156,TALDO1
ENSG00000177700,POLR2L
ENSG00000117984,CTSD
ENSG00000166441,RPL27A
ENSG00000110315,RNF141
ENSG00000110321,EIF4G2
ENSG00000110700,RPS13
ENSG00000176697,BDNF
ENSG00000254664,AC103681.2
ENSG00000165916,PSMC3
ENSG00000172247,C1QTNF4
ENSG00000186907,RTN4RL2
ENSG00000211450,SELENOH
ENSG00000198561,CTNND1
ENSG00000149476,TKFC
ENSG00000089597,GANAB
ENSG00000133321,RARRES3
ENSG00000149806,FAU
ENSG00000251562,MALAT1
ENSG00000175550,DRAP1
ENSG00000174080,CTSF
ENSG00000167792,NDUFV1
ENSG00000137497,NUMA1
ENSG00000175582,RAB6A
ENSG00000214517,PPME1
ENSG00000149273,RPS3
ENSG00000151365,THRSP
ENSG00000123901,GPR83
ENSG00000256422,LINC02552
ENSG00000152578,GRIA4
ENSG00000109846,CRYAB
ENSG00000250303,AP002884.1
ENSG00000168092,PAFAH1B2
ENSG00000149577,SIDT2
ENSG00000149575,SCN2B
ENSG00000167283,ATP5MG
ENSG00000149557,FEZ1
ENSG00000166106,ADAMTS15
ENSG00000182667,NTM
ENSG00000183715,OPCML
ENSG00000109956,B3GAT1
ENSG00000015171,ZMYND11
ENSG00000067064,IDI1
ENSG00000165629,ATP5F1C
ENSG00000026025,VIM
ENSG00000165995,CACNB2
ENSG00000120594,PLXDC2
ENSG00000099246,RAB18
ENSG00000237949,LINC00844
ENSG00000151150,ANK3
ENSG00000148660,CAMK2G
ENSG00000156113,KCNMA1
ENSG00000189129,PLAC9
ENSG00000122378,FAM213A
ENSG00000148604,RGR
ENSG00000138207,RBP4
ENSG00000187122,SLIT1
ENSG00000120053,GOT1
ENSG00000099194,SCD
ENSG00000166167,BTRC
ENSG00000120049,KCNIP2
ENSG00000148834,GSTO1
ENSG00000156395,SORCS3
ENSG00000151892,GFRA1
ENSG00000198825,INPP5F
ENSG00000182022,CHST15
ENSG00000089693,MLF2
ENSG00000159335,PTMS
ENSG00000111667,USP5
ENSG00000159403,C1R
ENSG00000089818,NECAP1
ENSG00000173391,OLR1
ENSG00000013588,GPRC5A
ENSG00000121361,KCNJ8
ENSG00000118308,LRMP
ENSG00000133703,KRAS
ENSG00000087470,DNM1L
ENSG00000205592,MUC19
ENSG00000018236,CNTN1
ENSG00000135472,FAIM2
ENSG00000123349,PFDN5
ENSG00000135390,ATP5MC2
ENSG00000257727,CNPY2
ENSG00000196531,NACA
ENSG00000166986,MARS
ENSG00000156076,WIF1
ENSG00000153233,PTPRR
ENSG00000253719,ATXN7L3B
ENSG00000166006,KCNC2
ENSG00000187109,NAP1L1
ENSG00000067798,NAV3
ENSG00000139220,PPFIA2
ENSG00000139329,LUM
ENSG00000184752,NDUFA12
ENSG00000059758,CDK17
ENSG00000075415,SLC25A3
ENSG00000185046,ANKS1B
ENSG00000111670,GNPTAB
ENSG00000136003,ISCU
ENSG00000111249,CUX2
ENSG00000111275,ALDH2
ENSG00000135111,TBX3
ENSG00000176871,WSB2
ENSG00000110931,CAMKK2
ENSG00000182196,ARL6IP4
ENSG00000256193,LINC00507
ENSG00000132341,RAN
ENSG00000189403,HMGB1
ENSG00000139597,N4BP2L1
ENSG00000172915,NBEA
ENSG00000133112,TPT1
ENSG00000136099,PCDH8
ENSG00000118946,PCDH17
ENSG00000184226,PCDH9
ENSG00000276644,DACH1
ENSG00000136153,LMO7
ENSG00000165300,SLITRK5
ENSG00000185352,HS6ST3
ENSG00000125247,TMTC4
ENSG00000165795,NDRG2
ENSG00000100804,PSMB5
ENSG00000092096,SLC22A17
ENSG00000092010,PSME1
ENSG00000129559,NEDD8
ENSG00000151320,AKAP6
ENSG00000180998,GPR137C
ENSG00000100519,PSMC6
ENSG00000126777,KTN1
ENSG00000165617,DACT1
ENSG00000126803,HSPA2
ENSG00000100554,ATP6V1D
ENSG00000054690,PLEKHH1
ENSG00000100626,GALNT16
ENSG00000197555,SIPA1L1
ENSG00000119705,SLIRP
ENSG00000165929,TC2N
ENSG00000100605,ITPK1
ENSG00000089737,DDX24
ENSG00000227051,C14orf132
ENSG00000036530,CYP46A1
ENSG00000196405,EVL
ENSG00000203485,INF2
ENSG00000182809,CRIP2
ENSG00000211893,IGHG2
ENSG00000257151,PWAR6
ENSG00000166206,GABRB3
ENSG00000186297,GABRA5
ENSG00000134138,MEIS2
ENSG00000140319,SRP14
ENSG00000137815,RTF1
ENSG00000074410,CA12
ENSG00000140350,ANP32A
ENSG00000167178,ISLR2
ENSG00000041357,PSMA4
ENSG00000140612,SEC11A
ENSG00000103266,STUB1
ENSG00000005513,SOX8
ENSG00000140990,NDUFB10
ENSG00000167964,RAB26
ENSG00000186260,MKL2
ENSG00000140740,UQCRC2
ENSG00000182601,HS3ST4
ENSG00000167371,PRRT2
ENSG00000103490,PYCARD
ENSG00000129636,ITFG1
ENSG00000087250,MT3
ENSG00000125148,MT2A
ENSG00000006210,CX3CL1
ENSG00000159713,TPPP3
ENSG00000172137,CALB2
ENSG00000153815,CMIP
ENSG00000103154,NECAB2
ENSG00000140941,MAP1LC3B
ENSG00000003249,DBNDD1
ENSG00000159842,ABR
ENSG00000184811,TRARG1
ENSG00000108953,YWHAE
ENSG00000174231,PRPF8
ENSG00000141258,SGSM2
ENSG00000132359,RAP1GAP2
ENSG00000108518,PFN1
ENSG00000161960,EIF4A1
ENSG00000108947,EFNB3
ENSG00000007237,GAS7
ENSG00000175662,TOM1L2
ENSG00000109046,WSB1
ENSG00000232859,LYRM9
ENSG00000087095,NLK
ENSG00000006125,AP2B1
ENSG00000278311,GGNBP2
ENSG00000277363,SRCIN1
ENSG00000171532,NEUROD2
ENSG00000141736,ERBB2
ENSG00000141753,IGFBP4
ENSG00000173812,EIF1
ENSG00000173786,CNP
ENSG00000108840,HDAC5
ENSG00000159199,ATP5MC1
ENSG00000173868,PHOSPHO1
ENSG00000182575,NXPH3
ENSG00000108819,PPP1R9B
ENSG00000108387,SEPT4
ENSG00000170921,TANC2
ENSG00000136478,TEX2
ENSG00000108946,PRKAR1A
ENSG00000180616,SSTR2
ENSG00000264985,AC124804.1
ENSG00000167863,ATP5PD
ENSG00000132471,WBP2
ENSG00000167889,MGAT5B
ENSG00000141524,TMC6
ENSG00000108639,SYNGR2
ENSG00000108679,LGALS3BP
ENSG00000184009,ACTG1
ENSG00000225663,MCRIP1
ENSG00000141552,ANAPC11
ENSG00000141542,RAB40B
ENSG00000101608,MYL12A
ENSG00000101745,ANKRD12
ENSG00000101558,VAPA
ENSG00000141404,GNAL
ENSG00000176194,CIDEA
ENSG00000132872,SYT4
ENSG00000177511,ST8SIA3
ENSG00000125835,SNRPB
ENSG00000088899,LZTS3
ENSG00000198171,DDRGK1
ENSG00000125869,LAMP5
ENSG00000125868,DSTN
ENSG00000125971,DYNLRB1
ENSG00000125991,ERGIC3
ENSG00000166619,BLCAP
ENSG00000196090,PTPRT
ENSG00000132824,SERINC3
ENSG00000168734,PKIG
ENSG00000101443,WFDC2
ENSG00000149654,CDH22
ENSG00000062598,ELMO2
ENSG00000124214,STAU1
ENSG00000026559,KCNG1
ENSG00000054793,ATP9A
ENSG00000064787,BCAS1
ENSG00000054803,CBLN4
ENSG00000125534,PPDPF
ENSG00000141934,PLPP2
ENSG00000127540,UQCR11
ENSG00000065000,AP3D1
ENSG00000167658,EEF2
ENSG00000174917,C19orf70
ENSG00000125648,SLC25A23
ENSG00000104833,TUBB4A
ENSG00000198258,UBL5
ENSG00000105401,CDC37
ENSG00000105518,TMEM205
ENSG00000099797,TECR
ENSG00000130520,LSM4
ENSG00000130511,SSBP4
ENSG00000006016,CRLF1
ENSG00000105664,COMP
ENSG00000187664,HAPLN4
ENSG00000089356,FXYD3
ENSG00000266964,FXYD1
ENSG00000105290,APLP1
ENSG00000105270,CLIP3
ENSG00000105254,TBCB
ENSG00000178982,EIF3K
ENSG00000086548,CEACAM6
ENSG00000105372,RPS19
ENSG00000167619,TMEM145
ENSG00000130208,APOC1
ENSG00000104853,CLPTM1
ENSG00000105443,CYTH2
ENSG00000104888,SLC17A7
ENSG00000142541,RPL13A
ENSG00000104870,FCGRT
ENSG00000104960,PTOV1
ENSG00000108107,RPL28
ENSG00000225783,MIAT
ENSG00000100314,CABP7
ENSG00000133424,LARGE1
ENSG00000100345,MYH9
ENSG00000221890,NPTXR
ENSG00000100316,RPL3
ENSG00000187051,RPS19BP1
ENSG00000100380,ST13
ENSG00000183172,SMDT1
ENSG00000183569,SERHL2
ENSG00000100304,TTLL12
ENSG00000130540,SULT4A1
ENSG00000219438,FAM19A5
ENSG00000198355,PIM3
ENSG00000154654,NCAM2
ENSG00000159082,SYNJ1
ENSG00000241837,ATP5PO
ENSG00000160194,NDUFV3
ENSG00000184900,SUMO3
ENSG00000142173,COL6A2
ENSG00000160307,S100B
ENSG00000212907,MT-ND4L
ENSG00000198786,MT-ND5
ENSG00000158109,TPRG1L
ENSG00000183726,TMEM50A
ENSG00000126709,IFI6
ENSG00000134644,PUM1
ENSG00000184007,PTP4A2
ENSG00000198815,FOXJ3
ENSG00000169213,RAB3B
ENSG00000162378,ZYG11B
ENSG00000184292,TACSTD2
ENSG00000118473,SGIP1
ENSG00000137941,TTLL7
ENSG00000183291,SELENOF
ENSG00000154511,FAM69A
ENSG00000134215,VAV3
ENSG00000134243,SORT1
ENSG00000265972,TXNIP
ENSG00000143384,MCL1
ENSG00000143416,SELENBP1
ENSG00000116604,MEF2D
ENSG00000162729,IGSF8
ENSG00000122218,COPA
ENSG00000152332,UHMK1
ENSG00000143196,DPT
ENSG00000075945,KIFAP3
ENSG00000162704,ARPC5
ENSG00000116857,TMEM9
ENSG00000134375,TIMM17A
ENSG00000184144,CNTN2
ENSG00000117335,CD46
ENSG00000123684,LPGAT1
ENSG00000162909,CAPN2
ENSG00000143799,PARP1
ENSG00000143761,ARF1
ENSG00000198835,GJC2
ENSG00000116574,RHOU
ENSG00000177614,PGBD5
ENSG00000168264,IRF2BP2
ENSG00000198626,RYR2
ENSG00000134313,KIDINS220
ENSG00000084731,KIF3C
ENSG00000013016,EHD3
ENSG00000119820,YIPF4
ENSG00000115875,SRSF7
ENSG00000171132,PRKCE
ENSG00000082898,XPO1
ENSG00000138069,RAB1A
ENSG00000119865,CNRIP1
ENSG00000169564,PCBP1
ENSG00000152291,TGOLN2
ENSG00000168890,TMEM150A
ENSG00000144218,AFF3
ENSG00000155368,DBI
ENSG00000169554,ZEB2
ENSG00000136542,GALNT5
ENSG00000136541,ERMN
ENSG00000115233,PSMD14
ENSG00000144357,UBR3
ENSG00000077380,DYNC1I2
ENSG00000170144,HNRNPA3
ENSG00000138434,SSFA2
ENSG00000061676,NCKAP1
ENSG00000151690,MFSD6
ENSG00000023228,NDUFS1
ENSG00000115365,LANCL1
ENSG00000135924,DNAJB2
ENSG00000135932,CAB39
ENSG00000157985,AGAP1
ENSG00000198612,COPS8
ENSG00000130414,NDUFA10
ENSG00000115685,PPP1R7
ENSG00000071282,LMCD1
ENSG00000131370,SH3BP5
ENSG00000168314,MOBP
ENSG00000132153,DHX30
ENSG00000088538,DOCK3
ENSG00000090097,PCBP4
ENSG00000010322,NISCH
ENSG00000187672,ERC2
ENSG00000168374,ARF4
ENSG00000163618,CADPS
ENSG00000080822,CLDND1
ENSG00000170017,ALCAM
ENSG00000051382,PIK3CB
ENSG00000175040,CHST2
ENSG00000082996,RNF13
ENSG00000177565,TBL1XR1
ENSG00000175166,PSMD2
ENSG00000198836,OPA1
ENSG00000178950,GAK
ENSG00000132463,GRSF1
ENSG00000138757,G3BP2
ENSG00000152795,HNRNPDL
ENSG00000145284,SCD5
ENSG00000118785,SPP1
ENSG00000138696,BMPR1B
ENSG00000182168,UNC5C
ENSG00000168743,NPNT
ENSG00000174607,UGT8
ENSG00000150961,SEC24D
ENSG00000183090,FREM3
ENSG00000109738,GLRB
ENSG00000120251,GRIA2
ENSG00000129128,SPCS3
ENSG00000171368,TPPP
ENSG00000186493,C5orf38
ENSG00000150753,CCT5
ENSG00000169862,CTNND2
ENSG00000113361,CDH6
ENSG00000113360,DROSHA
ENSG00000056097,ZFR
ENSG00000112972,HMGCS1
ENSG00000113441,LNPEP
ENSG00000134982,APC
ENSG00000164241,C5orf63
ENSG00000119048,UBE2B
ENSG00000113578,FGF1
ENSG00000072803,FBXW11
ENSG00000050748,MAPK9
ENSG00000112186,CAP2
ENSG00000180573,HIST1H2AC
ENSG00000204389,HSPA1A
ENSG00000001561,ENPP4
ENSG00000096092,TMEM14A
ENSG00000168216,LMBRD1
ENSG00000119900,OGFRL1
ENSG00000112697,TMEM30A
ENSG00000152661,GJA1
ENSG00000188580,NKAIN2
ENSG00000051620,HEBP2
ENSG00000010818,HIVEP2
ENSG00000164506,STXBP5
ENSG00000146476,ARMT1
ENSG00000120438,TCP1
ENSG00000112531,QKI
ENSG00000198517,MAFK
ENSG00000164638,SLC29A4
ENSG00000136238,RAC1
ENSG00000106537,TSPAN13
ENSG00000164619,BMPER
ENSG00000011426,ANLN
ENSG00000078053,AMPH
ENSG00000006715,VPS41
ENSG00000105968,H2AFV
ENSG00000106078,COBL
ENSG00000130305,NSUN5
ENSG00000005486,RHBDD2
ENSG00000127955,GNAI1
ENSG00000127914,AKAP9
ENSG00000004766,VPS50
ENSG00000158528,PPP1R9A
ENSG00000158560,DYNC1I1
ENSG00000106299,WASL
ENSG00000159784,FAM131B
ENSG00000046653,GPM6B
ENSG00000173674,EIF1AX
ENSG00000149970,CNKSR2
ENSG00000124486,USP9X
ENSG00000089289,IGBP1
ENSG00000147162,OGT
ENSG00000085224,ATRX
ENSG00000101938,CHRDL1
ENSG00000005893,LAMP2
ENSG00000188706,ZDHHC9
ENSG00000104695,PPP2CB
ENSG00000175606,TMEM70
ENSG00000184672,RALYL
ENSG00000070756,PABPC1
ENSG00000155096,AZIN1
ENSG00000155097,ATP6V1C1
ENSG00000147677,EIF3H
ENSG00000104549,SQLE
ENSG00000132294,EFR3A
ENSG00000104419,NDRG1
ENSG00000169398,PTK2
ENSG00000178209,PLEC
ENSG00000086062,B4GALT1
ENSG00000165280,VCP
ENSG00000107338,SHB
ENSG00000107372,ZFAND5
ENSG00000165092,ALDH1A1
ENSG00000106829,TLE4
ENSG00000135018,UBQLN1
ENSG00000165119,HNRNPK
ENSG00000106723,SPIN1
ENSG00000090054,SPTLC1
ENSG00000196305,IARS
ENSG00000127084,FGD3
ENSG00000157303,SUSD3
ENSG00000136938,ANP32B
ENSG00000119318,RAD23B
ENSG00000198121,LPAR1
ENSG00000148219,ASTN2
ENSG00000044574,HSPA5
ENSG00000119335,SET
ENSG00000160445,ZER1
ENSG00000107130,NCS1
ENSG00000177697,CD151
ENSG00000183020,AP2A2
ENSG00000177105,RHOG
ENSG00000175356,SCUBE2
ENSG00000129084,PSMA1
ENSG00000165973,NELL1
ENSG00000121691,CAT
ENSG00000121653,MAPK8IP1
ENSG00000086205,FOLH1
ENSG00000124920,MYRF
ENSG00000149823,VPS51
ENSG00000245532,NEAT1
ENSG00000175115,PACS1
ENSG00000179292,TMEM151A
ENSG00000172531,PPP1CA
ENSG00000172508,CARNS1
ENSG00000149357,LAMTOR1
ENSG00000186642,PDE2A
ENSG00000110237,ARHGEF17
ENSG00000054965,FAM168A
ENSG00000171204,TMEM126B
ENSG00000110318,CEP126
ENSG00000137752,CASP1
ENSG00000150764,DIXDC1
ENSG00000149294,NCAM1
ENSG00000160584,SIK3
ENSG00000186318,BACE1
ENSG00000166086,JAM3
ENSG00000048740,CELF2
ENSG00000123240,OPTN
ENSG00000150867,PIP4K2A
ENSG00000107863,ARHGAP21
ENSG00000150093,ITGB1
ENSG00000169813,HNRNPF
ENSG00000148541,FAM13C
ENSG00000099282,TSPAN15
ENSG00000107758,PPP3CB
ENSG00000108175,ZMIZ1
ENSG00000122359,ANXA11
ENSG00000197430,OPALIN
ENSG00000198408,OGA
ENSG00000187164,SHTN1
ENSG00000148826,NKX6-2
ENSG00000060237,WNK1
ENSG00000111319,SCNN1A
ENSG00000084453,SLCO1A2
ENSG00000111726,CMAS
ENSG00000151743,AMN1
ENSG00000184613,NELL2
ENSG00000258283,AC011603.3
ENSG00000167552,TUBA1A
ENSG00000167588,GPD1
ENSG00000066084,DIP2B
ENSG00000139631,CSAD
ENSG00000110958,PTGES3
ENSG00000135454,B4GALNT1
ENSG00000135677,GNS
ENSG00000166226,CCT2
ENSG00000135643,KCNMB4
ENSG00000080371,RAB21
ENSG00000111666,CHPT1
ENSG00000179295,PTPN11
ENSG00000089053,ANAPC5
ENSG00000119242,CCDC92
ENSG00000165566,AMER2
ENSG00000120694,HSPH1
ENSG00000180332,KCTD4
ENSG00000150361,KLHL1
ENSG00000204899,MZT1
ENSG00000139737,SLAIN1
ENSG00000136158,SPRY2
ENSG00000184564,SLITRK6
ENSG00000125304,TM9SF2
ENSG00000102606,ARHGEF7
ENSG00000185896,LAMP1
ENSG00000129538,RNASE1
ENSG00000100461,RBM23
ENSG00000129514,FOXA1
ENSG00000197045,GMFB
ENSG00000131966,ACTR10
ENSG00000100644,HIF1A
ENSG00000100650,SRSF5
ENSG00000080815,PSEN1
ENSG00000176903,PNMA1
ENSG00000140105,WARS
ENSG00000100664,EIF5
ENSG00000172575,RASGRP1
ENSG00000104133,SPG11
ENSG00000104093,DMXL2
ENSG00000103769,RAB11A
ENSG00000138629,UBL7
ENSG00000117906,RCN2
ENSG00000214575,CPEB1
ENSG00000140600,SH3GL3
ENSG00000140538,NTRK3
ENSG00000182175,RGMA
ENSG00000086504,MRPL28
ENSG00000127561,SYNGR3
ENSG00000162078,ZG16B
ENSG00000006327,TNFRSF12A
ENSG00000167191,GPRC5B
ENSG00000205629,LCMT1
ENSG00000245694,CRNDE
ENSG00000167005,NUDT21
ENSG00000140937,CDH11
ENSG00000159720,ATP6V0D1
ENSG00000103089,FA2H
ENSG00000152910,CNTNAP4
ENSG00000181222,POLR2A
ENSG00000065559,MAP2K4
ENSG00000006740,ARHGAP44
ENSG00000072310,SREBF1
ENSG00000108256,NUFIP2
ENSG00000126860,EVI2A
ENSG00000010244,ZNF207
ENSG00000008838,MED24
ENSG00000183978,COA3
ENSG00000073670,ADAM11
ENSG00000108883,EFTUD2
ENSG00000186868,MAPT
ENSG00000173917,HOXB2
ENSG00000136504,KAT7
ENSG00000166685,COG1
ENSG00000141540,TTYH2
ENSG00000182446,NPLOC4
ENSG00000101557,USP14
ENSG00000178127,NDUFV2
ENSG00000171885,AQP4
ENSG00000166974,MAPRE2
ENSG00000167220,HDHD2
ENSG00000166347,CYB5A
ENSG00000150656,CNDP1
ENSG00000132670,PTPRA
ENSG00000197586,ENTPD6
ENSG00000101350,KIF3B
ENSG00000101421,CHMP4B
ENSG00000125970,RALY
ENSG00000078804,TP53INP2
ENSG00000131051,RBM39
ENSG00000101079,NDRG3
ENSG00000053438,NNAT
ENSG00000124107,SLPI
ENSG00000196562,SULF2
ENSG00000124207,CSE1L
ENSG00000130255,RPL36
ENSG00000130175,PRKCSH
ENSG00000187135,VSTM2B
ENSG00000105695,MAG
ENSG00000167641,PPP1R14A
ENSG00000167378,IRGQ
ENSG00000160007,ARHGAP35
ENSG00000118160,SLC8A2
ENSG00000104852,SNRNP70
