# ALPHA = 0.05
# NUMBER_OF_TESTS = 15

# _SET1_  VARIABLE = Layer2 (set)
# _SET1_  NGENES = 1414
# _SET1_  P-VALUE = 2.30842e-07
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000091009     5  145548113  145728814    354      18  151066     -0.78998      0.34369    0.00041656      -0.7904
_SET1_   ENSG00000113649     5  145791874  145901524    296      26  149914      0.26657     0.089184    0.00041656      0.26615
_SET1_   ENSG00000070808     5  149589054  149704854    262      43  153797      -1.3233      0.57808    0.00041656      -1.3237
_SET1_   ENSG00000171992     5  149945642  150048782    228      30  150072      -0.1694      0.18341    0.00041656     -0.16981
_SET1_   ENSG00000155511     5  152834175  153203429   1293      74  146910     -0.18152     0.030073    0.00041656     -0.18193
_SET1_   ENSG00000172568     5  156758608  156807729    161      15  151404      0.51728     0.051356    0.00041656      0.51686
_SET1_   ENSG00000145863     5  160939069  161139599    397      31  152887      0.34411     0.060517    0.00041656      0.34369
_SET1_   ENSG00000182132     5  169745491  170173636   1418     158  152727      0.27862    0.0059012    0.00041656      0.27821
_SET1_   ENSG00000214357     5  172033269  172128543    273      41  154058       1.4223    0.0062104    0.00041656       1.4219
_SET1_   ENSG00000253686     5  173124617  173208214    317      48  156199       1.9483    0.0010175    0.00041656       1.9479
_SET1_   ENSG00000113742     5  173280283  173398979    316      22  154767     -0.97524      0.45368    0.00041656     -0.97566
_SET1_   ENSG00000170091     5  173437607  173680504    742      89  146942      -1.3772      0.37495    0.00041656      -1.3776
_SET1_   ENSG00000184845     5  174857042  174906211    177      30  155671      -1.0098      0.49609    0.00041656      -1.0103
_SET1_   ENSG00000164466     5  174869065  174966745    341      31  157315      0.60031     0.049252    0.00041656       0.5999
_SET1_   ENSG00000113749     5  175050033  175123245    136      28  155092      0.28909      0.12009    0.00041656      0.28868
_SET1_   ENSG00000145920     5  175188313  175321023    326      35  152923       0.3578     0.061796    0.00041656      0.35738
_SET1_   ENSG00000051596     5  175334876  175496683     28       8  151253       2.6369   0.00033006    0.00041656       2.6365
_SET1_   ENSG00000169258     5  176012803  176072134     89      20  152457     0.022812      0.15362    0.00041656     0.022395
_SET1_   ENSG00000048140     5  176039388  176096058    107      18  152530       -1.084      0.52552    0.00041656      -1.0844
_SET1_   ENSG00000113763     5  176202478  176317897    214      52  145936      -1.6701      0.75447    0.00041656      -1.6705
_SET1_   ENSG00000169220     5  176749838  176809602     96      13  154179     -0.73215      0.42737    0.00041656     -0.73256
_SET1_   ENSG00000131188     5  176838446  176893283     82      11  148924       0.1785      0.09672    0.00041656      0.17808
_SET1_   ENSG00000113758     5  176873609  176936402     93      18  149097      0.57764      0.04609    0.00041656      0.57722
_SET1_   ENSG00000204677     5  177398406  177492560    172      32  154702     -0.38697      0.27645    0.00041656     -0.38739
_SET1_   ENSG00000145912     5  177566461  177615968    198      30  150293     -0.11505      0.17928    0.00041656     -0.11547
_SET1_   ENSG00000050767     5  177654619  178052556   1432     133  152729      -3.0226      0.79054    0.00041656       -3.023
_SET1_   ENSG00000272431     5  178355678  178401224    157      18  146817      -1.7898      0.74738    0.00041656      -1.7902
_SET1_   ENSG00000087116     5  178527852  178807431    984     141  153949       2.8906   5.6111e-07    0.00041656       2.8902
_SET1_   ENSG00000169045     5  179031179  179096785    170      27  156613       2.4296   0.00038071    0.00041656       2.4292
_SET1_   ENSG00000161013     5  179214597  179268952    154      31  144411        0.833      0.01934    0.00041656      0.83258
_SET1_   ENSG00000205269     6   11502938   11593757    308      21  151985        2.485   0.00018685    0.00041656       2.4846
_SET1_   ENSG00000047579     6   15513032   15698289    434      27  148947     -0.88473      0.34371    0.00041656     -0.88514
_SET1_   ENSG00000112183     6   17246577   17304106    158      24  155838     -0.26861      0.26661    0.00041656     -0.26903
_SET1_   ENSG00000112186     6   17358447   17568023    510      45  153485      -2.1274        0.778    0.00041656      -2.1278
_SET1_   ENSG00000112242     6   20367398   20503941    276      41  150663      -1.2168      0.52001    0.00041656      -1.2173
_SET1_   ENSG00000096654     6   27408522   27475897    186      14  152090       5.4559   3.0935e-11    0.00041656       5.4554
_SET1_   ENSG00000204681     6   29513406   29636753    472      42  144948       5.0075   9.1942e-11    0.00041656        5.007
_SET1_   ENSG00000204314     6   32106136   32157150    122      22  146229       8.8855   1.3241e-23    0.00041656        8.885
_SET1_   ENSG00000204304     6   32142512   32192963    191      33  149353        9.061   1.1403e-24    0.00041656       9.0606
_SET1_   ENSG00000197283     6   33352847   33431466    128      20  150678        6.179   3.8001e-13    0.00041656       6.1786
_SET1_   ENSG00000197753     6   35738070   35811651    187      21  153573      -1.8379      0.78282    0.00041656      -1.8383
_SET1_   ENSG00000096063     6   35790743   35924119    266      13  150342      -2.1199      0.82806    0.00041656      -2.1203
_SET1_   ENSG00000112062     6   35960488   36089013    336      23  152503     -0.45795      0.26206    0.00041656     -0.45837
_SET1_   ENSG00000137200     6   37365995   37460603    175      21  149895     -0.84493      0.39773    0.00041656     -0.84535
_SET1_   ENSG00000112139     6   37590284   37702082    449      60  151646       1.1233    0.0068729    0.00041656       1.1229
_SET1_   ENSG00000183826     6   38126227   38642924   1207      75  147646       -0.861       0.1293    0.00041656     -0.86141
_SET1_   ENSG00000156564     6   40349325   40590204    903      60  154174      0.71022     0.010572    0.00041656      0.70981
_SET1_   ENSG00000124496     6   42182669   42454789    582      48  151015      -1.8779      0.72811    0.00041656      -1.8783
_SET1_   ENSG00000146215     6   43257448   43311535     76      14  145274        3.753   6.6186e-07    0.00041656       3.7526
_SET1_   ENSG00000171462     6   43408090   43459370    103      17  144631       1.5504    0.0059543    0.00041656       1.5499
_SET1_   ENSG00000172426     6   43577783   43650336    157      17  151856       1.5342     0.015897    0.00041656       1.5338
_SET1_   ENSG00000153291     6   46585678   46655930    127      16  153596       1.3127      0.01172    0.00041656       1.3122
_SET1_   ENSG00000197261     6   49483113   49539620    152      21  151047      -0.5505      0.29812    0.00041656     -0.55091
_SET1_   ENSG00000146147     6   53759780   54141078    818      51  153943     -0.49576      0.15902    0.00041656     -0.49618
_SET1_   ENSG00000271761     6   58218887   58264426     31       6  156909    -0.030463      0.21021    0.00041656     -0.03088
_SET1_   ENSG00000112232     6   62379865   63031132   1403      34  155542     -0.56228      0.11178    0.00041656      -0.5627
_SET1_   ENSG00000112706     6   76620832   76817395    372      40  155123    -0.018571      0.13041    0.00041656    -0.018988
_SET1_   ENSG00000065833     6   83910108   84175797    575      18  153102       2.6258   4.1657e-05    0.00041656       2.6253
_SET1_   ENSG00000135334     6   88374790   88446927    166      22  156718      -1.1983       0.6397    0.00041656      -1.1987
_SET1_   ENSG00000118432     6   88839583   88911078    242      40  152307      -1.0203        0.446    0.00041656      -1.0207
_SET1_   ENSG00000025039     6   90064355   90156989    216      38  152068      0.20456      0.10001    0.00041656      0.20415
_SET1_   ENSG00000132424     6   99835927   99908207    165      18  149206       1.2065    0.0083764    0.00041656       1.2061
_SET1_   ENSG00000164418     6  101811664  102527958   2079     122  153446     -0.38336     0.018108    0.00041656     -0.38377
_SET1_   ENSG00000112320     6  107776162  107991357    412      45  152039        2.645   7.9259e-05    0.00041656       2.6446
_SET1_   ENSG00000112333     6  108452262  108520013    116      29  155727     -0.19549      0.23911    0.00041656     -0.19591
_SET1_   ENSG00000118689     6  108846038  109015977    254      20  153482       5.0298   6.9787e-10    0.00041656       5.0294
_SET1_   ENSG00000080546     6  109297640  109451022    255      13  155839        1.071     0.027509    0.00041656       1.0706
_SET1_   ENSG00000112290     6  110411022  110536207    290      13  152226      -0.1723      0.31995    0.00041656     -0.17272
_SET1_   ENSG00000168438     6  110466344  110585478    278      17  149653     -0.22735      0.27795    0.00041656     -0.22777
_SET1_   ENSG00000189241     6  116587741  116636066    135      14  149781      0.17686      0.10902    0.00041656      0.17644
_SET1_   ENSG00000153989     6  117961665  118041803    195      34  152194       4.4849    2.649e-08    0.00041656       4.4845
_SET1_   ENSG00000111879     6  119270928  119505552    647      51  148202       2.3113    6.105e-05    0.00041656       2.3109
_SET1_   ENSG00000111885     6  119488374  119705926    761      30  151873       1.6266   0.00094271    0.00041656       1.6261
_SET1_   ENSG00000111907     6  125405195  125595553    554      41  149122      -2.2173      0.79221    0.00041656      -2.2177
_SET1_   ENSG00000164483     6  130455460  130721570   1117      31  151316       3.8371   1.8588e-08    0.00041656       3.8366
_SET1_   ENSG00000164484     6  130651879  130774208    340      18  150509       3.2061   7.9096e-06    0.00041656       3.2057
_SET1_   ENSG00000079819     6  131150487  131419462    813      31  149536       1.5401    0.0010373    0.00041656       1.5397
_SET1_   ENSG00000231023     6  133374219  133437717     82       6  148251      0.46308     0.076752    0.00041656      0.46266
_SET1_   ENSG00000028839     6  134238308  134321570    177      22  151378      -1.8109      0.76768    0.00041656      -1.8113
_SET1_   ENSG00000146411     6  134299835  134408774    220      42  153068      -2.4986      0.92338    0.00041656       -2.499
_SET1_   ENSG00000171408     6  136137834  136526712    607      59  150741     -0.54576      0.18017    0.00041656     -0.54618
_SET1_   ENSG00000197442     6  136868185  137148656    474      48  149459      -1.1005       0.3667    0.00041656      -1.1009
_SET1_   ENSG00000112379     6  138448058  138675800    628      41  152573      -1.5431      0.66646    0.00041656      -1.5435
_SET1_   ENSG00000259828     6  141733148  141782143    173      16  151229       1.2619    0.0089056    0.00041656       1.2615
_SET1_   ENSG00000152822     6  146313782  146768734    854      40  151244       2.0978   0.00015853    0.00041656       2.0974
_SET1_   ENSG00000131018     6  152432819  152993936   1809     125  152842        1.774   1.2952e-05    0.00041656       1.7736
_SET1_   ENSG00000146469     6  153036933  153090900    144      20  155971       1.2462     0.016154    0.00041656       1.2458
_SET1_   ENSG00000146426     6  155118831  155588857   1478     160  152091      -2.4301      0.53553    0.00041656      -2.4305
_SET1_   ENSG00000171217     6  155550147  155607682    266      17  145834   -0.0053497     0.091591    0.00041656   -0.0057663
_SET1_   ENSG00000271265     6  157085351  157130796     54      14  149277       4.1786   1.7672e-07    0.00041656       4.1782
_SET1_   ENSG00000146433     6  158922468  159066460    410      34  151128      -1.0267      0.37797    0.00041656      -1.0272
_SET1_   ENSG00000146453     6  160186298  160251736    214      21  153859       1.5718    0.0038619    0.00041656       1.5713
_SET1_   ENSG00000130368     6  160292974  160339108     93      15  150654      0.91417     0.031439    0.00041656      0.91375
_SET1_   ENSG00000227455     6  165206239  165255119    107      11  155745       3.2312    1.657e-05    0.00041656       3.2308
_SET1_   ENSG00000071242     6  166812852  167354939   1797     169  154634      -1.0176     0.081675    0.00041656       -1.018
_SET1_   ENSG00000164828     7     820528     946072    459      30  150383       2.3898   0.00010197    0.00041656       2.3894
_SET1_   ENSG00000164880     7    1499913    1580489    239      13  156408      -1.8253      0.75753    0.00041656      -1.8257
_SET1_   ENSG00000198517     7    1535350    1592679    199      11  156435      -1.6072      0.69768    0.00041656      -1.6076
_SET1_   ENSG00000225968     7    1692755    1797590    248      42  152738       2.2022   0.00049008    0.00041656       2.2018
_SET1_   ENSG00000176349     7    1843222    1899567    279      18  153102        5.318   4.8794e-11    0.00041656       5.3176
_SET1_   ENSG00000136295     7    2636585    2714436    292      41  153015       2.9666   1.7508e-05    0.00041656       2.9662
_SET1_   ENSG00000146555     7    3306080    4318632   3877     109  150331       3.7696   6.7363e-11    0.00041656       3.7692
_SET1_   ENSG00000164638     7    5279000    5356501    325      45  155635       2.3599   0.00023172    0.00041656       2.3595
_SET1_   ENSG00000182095     7    5336421    5500045    594      85  153949     -0.18006      0.10084    0.00041656     -0.18048
_SET1_   ENSG00000122584     7    8438585    8802593   1433      96  148810       2.0688   1.0533e-05    0.00041656       2.0683
_SET1_   ENSG00000106443     7   10978499   11219250    602      27  145348       2.0851   0.00014989    0.00041656       2.0847
_SET1_   ENSG00000005108     7   11399984   11906824   1958     132  156047     -0.85416     0.055579    0.00041656     -0.85457
_SET1_   ENSG00000122644     7   12691481   12740559    236      34  154045    -0.051965      0.16107    0.00041656    -0.052382
_SET1_   ENSG00000229618     7   13106016   13753774   2972     132  151960      -1.9803      0.23613    0.00041656      -1.9807
_SET1_   ENSG00000136267     7   14174674   15049402   2757     168  153650      0.48981   0.00072003    0.00041656      0.48939
_SET1_   ENSG00000171243     7   16491106   16605205    430      41  154858       2.1969   0.00028954    0.00041656       2.1965
_SET1_   ENSG00000106524     7   16629401   16720442    323      44  154506     -0.40737      0.22692    0.00041656     -0.40779
_SET1_   ENSG00000173452     7   19748933   19848221    348      17  153849     -0.48315      0.31539    0.00041656     -0.48357
_SET1_   ENSG00000164651     7   20813906   20861505     75      16  154339       2.0159    0.0015811    0.00041656       2.0155
_SET1_   ENSG00000169193     7   23601998   23694327    148      22  152827       2.0044    0.0012607    0.00041656        2.004
_SET1_   ENSG00000105926     7   24577887   24743812    489      16  141356       2.0189   0.00032009    0.00041656       2.0185
_SET1_   ENSG00000105928     7   24727972   24844244    375      27  147897       4.6835   1.5995e-09    0.00041656       4.6831
_SET1_   ENSG00000272568     7   28984583   29062983    271      24  155689       1.6478    0.0038072    0.00041656       1.6474
_SET1_   ENSG00000122574     7   29811102   29966682    557      42  152446      0.37681     0.041289    0.00041656      0.37639
_SET1_   ENSG00000106113     7   30682200   30774745    242      50  147919       -1.945      0.75246    0.00041656      -1.9454
_SET1_   ENSG00000224116     7   41698514   41828986    231      29  153182      0.97867     0.019366    0.00041656      0.97826
_SET1_   ENSG00000122641     7   41714712   41777706     95      14  153642       1.6202    0.0046008    0.00041656       1.6198
_SET1_   ENSG00000058404     7   44246749   44409176    395      38  150984       1.1304    0.0084679    0.00041656         1.13
_SET1_   ENSG00000015676     7   44408720   44565479    317      11  137336       2.5603   2.9562e-05    0.00041656       2.5598
_SET1_   ENSG00000146676     7   44905896   44959960    108      18  154402      0.80544      0.04869    0.00041656      0.80502
_SET1_   ENSG00000164742     7   45578739   45772715    581      50  149900      0.48991     0.030676    0.00041656      0.48949
_SET1_   ENSG00000164746     7   48040108   48110901    167      14  154236       2.3595   0.00031714    0.00041656       2.3591
_SET1_   ENSG00000170419     7   54575018   54648773    226      23  151041       1.1292     0.016437    0.00041656       1.1288
_SET1_   ENSG00000132434     7   55398141   55511435    342      18  158262     -0.64077      0.33283    0.00041656     -0.64119
_SET1_   ENSG00000009950     7   72997524   73073873    203      27  148018      0.49976      0.05397    0.00041656      0.49934
_SET1_   ENSG00000005486     7   75436920   75528244    278      32  154516     -0.29067       0.2161    0.00041656     -0.29108
_SET1_   ENSG00000127948     7   75493518   75626173    230      43  153775       1.2855    0.0088217    0.00041656        1.285
_SET1_   ENSG00000185040     7   76153011   76205884     25       6  153996   -0.0026251      0.18577    0.00041656   -0.0030416
_SET1_   ENSG00000187257     7   77290760   77422339    347      22  149264     -0.56532      0.24096    0.00041656     -0.56574
_SET1_   ENSG00000006576     7   77393122   77596818    463      26  148711     0.012257     0.095521    0.00041656      0.01184
_SET1_   ENSG00000075223     7   80361854   80586675    493      64  152289     -0.59996      0.25073    0.00041656     -0.60037
_SET1_   ENSG00000153956     7   81565760   82108114   1589     112  152314       0.9622   0.00065523    0.00041656      0.96179
_SET1_   ENSG00000157214     7   89761904   89877451    300      17  149493      -1.0442      0.42136    0.00041656      -1.0446
_SET1_   ENSG00000004948     7   93043799   93239042    492      37  156338      0.72011     0.025828    0.00041656      0.71969
_SET1_   ENSG00000242265     7   94250637   94309007     88      10  153056       3.9638   6.9896e-07    0.00041656       3.9634
_SET1_   ENSG00000231764     7   96574453   96678377    183      41  152821      -1.4897      0.66533    0.00041656      -1.4901
_SET1_   ENSG00000164715     7   97701197   97848945    402      24  153963     -0.42905      0.26838    0.00041656     -0.42947
_SET1_   ENSG00000106236     7   98211609   98269180    103      26  149906     0.018979      0.17188    0.00041656     0.018562
_SET1_   ENSG00000166448     7   98434111   98503394    132      16  150413     -0.72762      0.43767    0.00041656     -0.72803
_SET1_   ENSG00000021461     7   99390636   99473718    131      15  135177     -0.85093      0.36266    0.00041656     -0.85135
_SET1_   ENSG00000235077     7   99693587   99748062     75      13  152959    -0.070489      0.19351    0.00041656    -0.070905
_SET1_   ENSG00000077080     7  100230720  100289084     95      18  145859       3.4239   3.7449e-06    0.00041656       3.4235
_SET1_   ENSG00000236305     7  100424936  100485238    126      20  147476       2.4793   0.00013403    0.00041656       2.4789
_SET1_   ENSG00000106367     7  100762678  100814877    147      27  151902       1.3106    0.0089946    0.00041656       1.3102
_SET1_   ENSG00000160963     7  100971101  101212304   1221      65  152571      0.32825     0.015009    0.00041656      0.32783
_SET1_   ENSG00000233123     7  101196059  101247286    191      29  148993      0.15693     0.091396    0.00041656      0.15651
_SET1_   ENSG00000189056     7  103102231  103664963   2070     110  156495     0.046197     0.006915    0.00041656     0.045781
_SET1_   ENSG00000005249     7  106650094  106812256    353      28  152623       1.7179     0.002038    0.00041656       1.7175
_SET1_   ENSG00000091136     7  107554244  107678700    299      44  155211      -1.0081      0.45621    0.00041656      -1.0086
_SET1_   ENSG00000184903     7  110293110  111237573   1780      72  150094        3.761   1.1792e-09    0.00041656       3.7606
_SET1_   ENSG00000128512     7  111356166  111881466   1192     132  151427    -0.059709     0.021011    0.00041656    -0.060126
_SET1_   ENSG00000105989     7  116906685  116998343    178      33  148026      -1.1915      0.48671    0.00041656      -1.1919
_SET1_   ENSG00000184408     7  119878722  120400385    878      42  150704     -0.47228      0.18947    0.00041656     -0.47269
_SET1_   ENSG00000227743     7  121273388  121325414    202      20  149939     -0.25989      0.18301    0.00041656     -0.26031
_SET1_   ENSG00000240204     7  129107320  129162773    136      25  150340      -1.4875      0.66885    0.00041656      -1.4879
_SET1_   ENSG00000106477     7  130023612  130117274    165      32  149417       -0.448      0.25031    0.00041656     -0.44842
_SET1_   ENSG00000272701     7  130115883  130161024     89      13  148296      -1.3134      0.58422    0.00041656      -1.3138
_SET1_   ENSG00000205060     7  133964084  134036803    240      11  155596      -1.0808      0.47266    0.00041656      -1.0812
_SET1_   ENSG00000105887     7  135601509  135697101    320      24  154711      -2.1934       0.8741    0.00041656      -2.1938
_SET1_   ENSG00000133606     7  140142840  140214369    254      24  158461      -1.6543      0.78309    0.00041656      -1.6547
_SET1_   ENSG00000261115     7  140739032  141190180    979      88  152086       3.2827   2.1745e-07    0.00041656       3.2823
_SET1_   ENSG00000198420     7  143538468  143634291    115      16  154521      0.47232     0.084321    0.00041656       0.4719
_SET1_   ENSG00000230746     7  145362975  145413462    155      20  151518      -1.8089      0.76515    0.00041656      -1.8093
_SET1_   ENSG00000197362     7  148756735  148822874    150      14  145500      0.23571     0.074017    0.00041656       0.2353
_SET1_   ENSG00000127399     7  149984728  150045239    111       7  158378      -1.9845      0.87257    0.00041656      -1.9849
_SET1_   ENSG00000055118     7  150632049  150710403    167      28  154769     -0.27812      0.22978    0.00041656     -0.27854
_SET1_   ENSG00000178234     7  151687759  151829425    177      13  157568      -1.8426      0.85734    0.00041656       -1.843
_SET1_   ENSG00000133627     7  152421834  152562463    332      29  147429      -2.1536      0.81346    0.00041656       -2.154
_SET1_   ENSG00000130226     7  153549182  154695995   3543     315  155078      0.13397    0.0031268    0.00041656      0.13355
_SET1_   ENSG00000105993     7  157093075  157220133    513      39  154801      -1.8045      0.71102    0.00041656      -1.8049
_SET1_   ENSG00000198010     8    1414532    1666642   1009      58  153971     -0.89017      0.21372    0.00041656     -0.89058
_SET1_   ENSG00000176595     8    1887044    1965102    362      45  148574      -1.8352      0.69701    0.00041656      -1.8356
_SET1_   ENSG00000036448     8    1958155    2123475   1257      86  153261     -0.47742     0.078574    0.00041656     -0.47783
_SET1_   ENSG00000183117     8    2782875    4887494  15706     603  153122       3.9834   1.3325e-11    0.00041656        3.983
_SET1_   ENSG00000253230     8    9747574    9797876    126      17  150188       3.3186    1.004e-05    0.00041656       3.3182
_SET1_   ENSG00000154328     8   11592148   11654855    336      31  150021     -0.24617      0.15231    0.00041656     -0.24659
_SET1_   ENSG00000198791     8   17076737   17139387    173      25  148454       3.2017   1.0727e-05    0.00041656       3.2013
_SET1_   ENSG00000156011     8   18374811   18977240   2913     174  153142       2.6634   4.7405e-08    0.00041656        2.663
_SET1_   ENSG00000147408     8   19251672   19650540   1620     101  151419       1.3277   0.00017256    0.00041656       1.3273
_SET1_   ENSG00000104613     8   19639651   19719594    318      23  155705    -0.045032      0.15312    0.00041656    -0.045448
_SET1_   ENSG00000061337     8   20093676   20196474    340      57  153320       2.3409   0.00016213    0.00041656       2.3404
_SET1_   ENSG00000254092     8   20800156   20866388    190      39  147604     -0.87024       0.3641    0.00041656     -0.87065
_SET1_   ENSG00000158815     8   21864909   21916320    122      30  153048      -2.1814      0.88684    0.00041656      -2.1818
_SET1_   ENSG00000168490     8   22067222   22124854    148      20  152728      -0.8907      0.49871    0.00041656     -0.89111
_SET1_   ENSG00000179388     8   22535172   22585815    141      26  155687      -1.3873      0.65444    0.00041656      -1.3877
_SET1_   ENSG00000248738     8   22700485   22755535    141      28  143404      0.10243     0.098329    0.00041656      0.10201
_SET1_   ENSG00000008853     8   22809930   22887712    195      38  155320      -2.2784      0.90009    0.00041656      -2.2788
_SET1_   ENSG00000120899     8   27133999   27326903    507      26  153541       3.8474   1.2572e-07    0.00041656        3.847
_SET1_   ENSG00000120903     8   27307279   27372400    211      28  147183       1.9707   0.00091218    0.00041656       1.9703
_SET1_   ENSG00000147419     8   27580835   27665170    288      12  153776      0.48449     0.051951    0.00041656      0.48407
_SET1_   ENSG00000168081     8   28139503   28210872    226      29  156104      -1.4758      0.66912    0.00041656      -1.4762
_SET1_   ENSG00000104290     8   28316729   28441775    242      19  153242      0.33774     0.069329    0.00041656      0.33732
_SET1_   ENSG00000104687     8   30525583   30620443    244      19  153232      -1.0006      0.51725    0.00041656       -1.001
_SET1_   ENSG00000133878     8   33438856   33492624    116      12  151404      0.26217      0.10424    0.00041656      0.26175
_SET1_   ENSG00000188778     8   37810516   37859483     49       8  149812     -0.10372      0.26656    0.00041656     -0.10414
_SET1_   ENSG00000147548     8   38117215   38274790    188      13  150555       5.3155   1.0478e-10    0.00041656       5.3151
_SET1_   ENSG00000169499     8   38723753   38841428    288      48  156354      0.89589     0.021782    0.00041656      0.89547
_SET1_   ENSG00000169495     8   38796683   38856181    152      24  157226      -1.8551      0.81161    0.00041656      -1.8555
_SET1_   ENSG00000253645     8   38817879   38865530    102      11  157882      -1.4593      0.70059    0.00041656      -1.4597
_SET1_   ENSG00000221869     8   48639471   48686648     27       7  149359       1.3157     0.024143    0.00041656       1.3153
_SET1_   ENSG00000253729     8   48675669   48907743    140      16  143287      0.92412     0.034306    0.00041656      0.92371
_SET1_   ENSG00000181195     8   57339233   57394293    171      14  157064       1.0126     0.022953    0.00041656       1.0122
_SET1_   ENSG00000169122     8   58872068   59126838    641      60  153081      -1.5838      0.57074    0.00041656      -1.5842
_SET1_   ENSG00000253762     8   64582314   64674235    165      13  147877       4.1247   8.7172e-08    0.00041656       4.1243
_SET1_   ENSG00000147571     8   67078620   67125960    111      12  137460     0.082118      0.10613    0.00041656     0.081701
_SET1_   ENSG00000169085     8   67337238   67440759    245      36  145585      0.52942     0.035302    0.00041656      0.52901
_SET1_   ENSG00000104369     8   75136935   75268563    291      32  155272        1.475    0.0049949    0.00041656       1.4746
_SET1_   ENSG00000104381     8   75198365   75411107    461      43  155367       1.0098     0.011631    0.00041656       1.0094
_SET1_   ENSG00000171033     8   79393374   79527502    284      20  144971      -1.7272      0.73286    0.00041656      -1.7276
_SET1_   ENSG00000251867     8   81386796   81432854    102      15  147051     -0.38604      0.25702    0.00041656     -0.38646
_SET1_   ENSG00000170323     8   82380654   82430498    120      14  148900      -2.0493      0.84759    0.00041656      -2.0497
_SET1_   ENSG00000104327     8   91060836   91142703    166      15  156567       1.9373    0.0032249    0.00041656       1.9368
_SET1_   ENSG00000156486     8   99404250   99455076     89      17  150042      0.17452      0.14305    0.00041656      0.17411
_SET1_   ENSG00000034677     8  101259288  101383446    256      19  150593     -0.96202      0.40935    0.00041656     -0.96244
_SET1_   ENSG00000253842     8  101431062  101478225    114      18  155416     -0.29878      0.25491    0.00041656      -0.2992
_SET1_   ENSG00000164924     8  101918753  102000616    179      19  152281       1.0813     0.018426    0.00041656       1.0809
_SET1_   ENSG00000261087     8  102169033  102216857     98      11  148830      -1.3716      0.63152    0.00041656      -1.3721
_SET1_   ENSG00000271882     8  102185376  102230786     72      12  144819      -1.8848      0.79517    0.00041656      -1.8852
_SET1_   ENSG00000254041     8  106145088  106235834    155      24  146451     -0.25741      0.17668    0.00041656     -0.25783
_SET1_   ENSG00000169946     8  106295920  106826760   1141      95  155304       1.9718   7.4072e-05    0.00041656       1.9713
_SET1_   ENSG00000164794     8  110965874  111023076    102      14  143191     0.025155      0.18435    0.00041656     0.024738
_SET1_   ENSG00000164796     8  113225157  114484328   2950      68  151934     -0.14817    0.0098617    0.00041656     -0.14858
_SET1_   ENSG00000225885     8  119259378  119422844    421      33  151425     0.042664     0.091499    0.00041656     0.042248
_SET1_   ENSG00000147676     8  120142273  120267913    349      31  154009       -1.002      0.44584    0.00041656      -1.0024
_SET1_   ENSG00000259631     8  123979266  124032869    166      35  154423       2.2975   0.00062681    0.00041656       2.2971
_SET1_   ENSG00000164983     8  125314231  125419933    300      16  153825      -1.6315      0.73564    0.00041656       -1.632
_SET1_   ENSG00000261220     8  134550426  134596104    134      36  156339       1.5177    0.0069113    0.00041656       1.5173
_SET1_   ENSG00000253839     8  137466691  137552119    215      34  153729      -2.4368      0.91414    0.00041656      -2.4372
_SET1_   ENSG00000105339     8  142092377  142215907    346      53  153135      0.11858     0.083138    0.00041656      0.11816
_SET1_   ENSG00000253307     8  142252385  142298391    140      21  153908       1.1863     0.014184    0.00041656       1.1858
_SET1_   ENSG00000226490     8  142489738  142538837    207      27  154265      0.65487     0.044127    0.00041656      0.65446
_SET1_   ENSG00000181790     8  143495791  143636370    380      47  155567       1.4787    0.0043645    0.00041656       1.4783
_SET1_   ENSG00000176956     8  144229331  144277128    140      20  156785       4.1693   1.6217e-07    0.00041656       4.1689
_SET1_   ENSG00000158106     8  144416057  144476390    155      18  153728     0.014703      0.20789    0.00041656     0.014287
_SET1_   ENSG00000167702     8  145656426  145709585     98      14  152782     -0.14878      0.17406    0.00041656      -0.1492
_SET1_   ENSG00000064218     9     941964    1001731    187      26  150271     -0.60764      0.32006    0.00041656     -0.60806
_SET1_   ENSG00000080503     9    1980342    2203624    810     114  155254     -0.10726     0.065518    0.00041656     -0.10768
_SET1_   ENSG00000236404     9    2412702    2676395   1250      91  152523     -0.59095     0.081808    0.00041656     -0.59136
_SET1_   ENSG00000147852     9    2586834    2670053    312      46  149551    -0.059377      0.10769    0.00041656    -0.059794
_SET1_   ENSG00000080298     9    3208297    3561004    692      34  152095       2.3515   0.00019742    0.00041656       2.3511
_SET1_   ENSG00000237009     9    3863642    3911248    161      14  149484       1.6362    0.0039382    0.00041656       1.6358
_SET1_   ENSG00000106688     9    4455444    4597469    468      66  153272      -2.3874      0.83698    0.00041656      -2.3878
_SET1_   ENSG00000107014     9    5289868    5339969    112      18  155273       1.0451     0.023403    0.00041656       1.0447
_SET1_   ENSG00000147862     9   14071842   14433982    831     132  154308      0.43133     0.013611    0.00041656      0.43091
_SET1_   ENSG00000164985     9   15454064   15546017    264      18  142606       1.0675     0.013244    0.00041656       1.0671
_SET1_   ENSG00000240498     9   21959777   22131096    302      20  153690      0.43454     0.051556    0.00041656      0.43412
_SET1_   ENSG00000198680     9   25666396   25713856    164      31  156032     -0.38868      0.28383    0.00041656     -0.38909
_SET1_   ENSG00000174482     9   27938076   28705283   2542     180  154256     -0.32364     0.010454    0.00041656     -0.32405
