# ALPHA = 0.05
# NUMBER_OF_TESTS = 15

# _SET1_  VARIABLE = Layer2 (set)
# _SET1_  NGENES = 1444
# _SET1_  P-VALUE = 4.57715e-05
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P  ZFITTED_BASE  ZRESID_BASE
_SET1_   ENSG00000196503     4   57336509   57400614    171      17  35802       1.5358    0.0085575    0.00036141       1.5354
_SET1_   ENSG00000171476     4   57504155   57583065    286      30  35802      -0.4778      0.29643    0.00036141     -0.47816
_SET1_   ENSG00000128040     4   57666026   57722908    300      38  35802     -0.31159       0.2415    0.00036141     -0.31196
_SET1_   ENSG00000150471     4   62031976   62954053   2025     118  35802       1.4169   0.00016484    0.00036141       1.4166
_SET1_   ENSG00000173542     4   71733043   71898166    112      10  35802      -1.4008      0.75124    0.00036141      -1.4012
_SET1_   ENSG00000156140     4   73136686   73469516    516      22  35802      0.89958     0.021041    0.00036141      0.89922
_SET1_   ENSG00000156219     4   76897337   77043955    720      19  35802     -0.53959      0.23459    0.00036141     -0.53995
_SET1_   ENSG00000138758     4   77835856   77971537    349      32  35802      -1.7261      0.75371    0.00036141      -1.7265
_SET1_   ENSG00000138764     4   78043304   78364542   1638      30  35802      0.69681    0.0080792    0.00036141      0.69645
_SET1_   ENSG00000273156     4   83256029   83301693    114      13  35802       1.4703     0.011022    0.00036141       1.4699
_SET1_   ENSG00000163644     4   89168772   89240921    173      27  35802      -1.8304      0.82276    0.00036141      -1.8308
_SET1_   ENSG00000138641     4   89407199   89639693    414      26  35802     -0.97376      0.49188    0.00036141     -0.97412
_SET1_   ENSG00000263923     4   99815048   99926145    290      24  35802     -0.22672      0.23476    0.00036141     -0.22708
_SET1_   ENSG00000248713     4  100547686  100610805    179      26  35802     -0.94451      0.55838    0.00036141     -0.94487
_SET1_   ENSG00000164032     4  100859243  100906545     88      16  35802       1.1801     0.026477    0.00036141       1.1797
_SET1_   ENSG00000138814     4  101934566  102304435    787      41  35802       1.4584    0.0029594    0.00036141        1.458
_SET1_   ENSG00000249614     4  104847773  104968080    254      21  35802     0.001766      0.16858    0.00036141    0.0014046
_SET1_   ENSG00000236922     4  118314552  118622343   1144      67  35802     0.016479     0.057339    0.00036141     0.016117
_SET1_   ENSG00000164100     4  118919773  119189803    784      25  35802       2.5223   9.3222e-05    0.00036141        2.522
_SET1_   ENSG00000164056     4  124282950  124334910    131      26  35802     -0.17542       0.2543    0.00036141     -0.17578
_SET1_   ENSG00000189184     4  138430072  138488648    180      27  35802     -0.28962      0.27987    0.00036141     -0.28998
_SET1_   ENSG00000109390     4  140178034  140258705    169      13  35802     0.018922      0.18394    0.00036141      0.01856
_SET1_   ENSG00000183090     4  144488455  144656828    356      18  35802      0.48234     0.060441    0.00036141      0.48197
_SET1_   ENSG00000197465     4  144782020  144861716    155      10  35802     0.068081      0.16689    0.00036141      0.06772
_SET1_   ENSG00000071205     4  148618214  149003931    717      50  35802      -1.2414       0.5222    0.00036141      -1.2417
_SET1_   ENSG00000151623     4  148989913  149400850   1035      77  35802       1.3864    0.0016447    0.00036141        1.386
_SET1_   ENSG00000170390     4  150964426  151188609    622      36  35802     -0.22904      0.16517    0.00036141      -0.2294
_SET1_   ENSG00000059691     4  152581656  152717175    297      13  35802     0.071688      0.13889    0.00036141     0.071326
_SET1_   ENSG00000120251     4  158090334  158297227    355      32  35802      -0.7545      0.41089    0.00036141     -0.75486
_SET1_   ENSG00000164123     4  159804286  159994912    483      28  35802      0.16545      0.09524    0.00036141      0.16508
_SET1_   ENSG00000109756     4  159990330  160291321    519      29  35802      0.58904     0.040082    0.00036141      0.58868
_SET1_   ENSG00000109466     4  166093770  166254308    363      24  35802       2.1548   0.00080158    0.00036141       2.1544
_SET1_   ENSG00000174473     4  172698405  173972710   2852     113  35802      -2.5215      0.60262    0.00036141      -2.5219
_SET1_   ENSG00000248174     4  175005811  175176549    477      69  35802      0.57439     0.035828    0.00036141      0.57403
_SET1_   ENSG00000164120     4  175401328  175479305    282      36  35802      -2.0119       0.8438    0.00036141      -2.0123
_SET1_   ENSG00000145451     4  175548065  175785465    899      57  35802      -1.2219      0.42238    0.00036141      -1.2223
_SET1_   ENSG00000150625     4  176544085  176958815   1245      90  35802       4.8998   2.5841e-11    0.00036141       4.8995
_SET1_   ENSG00000150627     4  176951985  177113978    577      27  35802        1.331    0.0061269    0.00036141       1.3307
_SET1_   ENSG00000129128     4  177206115  177263396    264      24  35802      -1.7891      0.79265    0.00036141      -1.7895
_SET1_   ENSG00000151729     4  186029395  186081536    165      23  35802     -0.97011       0.5212    0.00036141     -0.97048
_SET1_   ENSG00000186352     4  186282175  186331782    129      19  35802      -2.1839      0.91942    0.00036141      -2.1843
_SET1_   ENSG00000154556     4  186496598  186912806   1694     152  35802      -1.7518      0.37158    0.00036141      -1.7522
_SET1_   ENSG00000249742     4  187890644  187978127    323      30  35802       0.4194     0.072288    0.00036141      0.41904
_SET1_   ENSG00000250620     4  188299718  188346851    117      11  35802      -0.1357      0.23118    0.00036141     -0.13606
_SET1_   ENSG00000066230     5     463425     559447    441      43  35802      -1.8489      0.76561    0.00036141      -1.8492
_SET1_   ENSG00000261037     5    6009142    6057396    218      15  35802     -0.86779      0.46397    0.00036141     -0.86815
_SET1_   ENSG00000154162     5   21740782   22888731   2669     103  35802      -1.7414      0.32049    0.00036141      -1.7417
_SET1_   ENSG00000251294     5   24519127   24623331    401      23  35802      0.77699      0.03257    0.00036141      0.77663
_SET1_   ENSG00000113100     5   26870709   27156257    635      39  35802      -1.9948      0.77728    0.00036141      -1.9951
_SET1_   ENSG00000133401     5   31604517   32121037   1920     218  35802      -2.1073      0.47568    0.00036141      -2.1077
_SET1_   ENSG00000150712     5   32217100   32348115    342      20  35802     -0.71227      0.39086    0.00036141     -0.71263
_SET1_   ENSG00000056097     5   32344456   32479867    399      36  35802      -1.7928      0.76672    0.00036141      -1.7931
_SET1_   ENSG00000113387     5   32496739   32614185    343      33  35802      0.17466      0.11368    0.00036141       0.1743
_SET1_   ENSG00000113389     5   32654176   32801819    430      52  35802      -2.1504      0.84709    0.00036141      -2.1507
_SET1_   ENSG00000271874     5   34641562   34686993    182      21  35802     -0.53315      0.35405    0.00036141     -0.53352
_SET1_   ENSG00000251257     5   38451029   38503441     45       8  35802      -2.6381      0.96938    0.00036141      -2.6385
_SET1_   ENSG00000171522     5   40644600   40703837    164      12  35802      -1.5131      0.72078    0.00036141      -1.5135
_SET1_   ENSG00000248294     5   56834854   56920168    236      55  35802      -1.2214      0.59147    0.00036141      -1.2217
_SET1_   ENSG00000249436     5   56875216   56923258    140      33  35802      -1.0496      0.56562    0.00036141        -1.05
_SET1_   ENSG00000145632     5   57739809   57791087    229      26  35802      0.68393     0.050244    0.00036141      0.68356
_SET1_   ENSG00000113448     5   58254865   59852947   3839     156  35802       1.9108   1.1285e-05    0.00036141       1.9104
_SET1_   ENSG00000164326     5   70979990   71026875    120      16  35802      -1.3566      0.70295    0.00036141      -1.3569
_SET1_   ENSG00000249743     5   72474774   72600761    320      41  35802      -0.2736      0.21827    0.00036141     -0.27396
_SET1_   ENSG00000251041     5   73582456   73645977    166      15  35802     -0.83436      0.47843    0.00036141     -0.83472
_SET1_   ENSG00000248673     5   73655201   73867801    750      74  35802      -2.1555      0.77853    0.00036141      -2.1559
_SET1_   ENSG00000171617     5   73913234   73972249    156      26  35802     -0.12586       0.2182    0.00036141     -0.12623
_SET1_   ENSG00000164346     5   74027817   74082737    106      11  35802    -0.058544      0.23544    0.00036141    -0.058905
_SET1_   ENSG00000113231     5   76471274   76735632    737      62  35802    -0.017388     0.093181    0.00036141    -0.017749
_SET1_   ENSG00000152413     5   78658459   78845040    411      35  35802       1.9006    0.0014541    0.00036141       1.9003
_SET1_   ENSG00000164309     5   78950700   79106063    423      49  35802     -0.43686      0.25374    0.00036141     -0.43722
_SET1_   ENSG00000250258     5   79060171   79147013    242      56  35802     -0.62117      0.34327    0.00036141     -0.62153
_SET1_   ENSG00000113319     5   80221491   80535975    930      94  35802      -1.3011      0.40362    0.00036141      -1.3015
_SET1_   ENSG00000251450     5   80233516   80291726    192      26  35802      0.59369     0.063448    0.00036141      0.59333
_SET1_   ENSG00000176055     5   89744020   89805585    101      16  35802      0.90927     0.039296    0.00036141      0.90891
_SET1_   ENSG00000113391     5   92943775   93482404    695      23  35802      -1.1828       0.5218    0.00036141      -1.1831
_SET1_   ENSG00000133302     5   93919052   94085141    401      21  35802       1.1285     0.015705    0.00036141       1.1281
_SET1_   ENSG00000174136     5   98069354   98144347    165      20  35802       1.0957       0.0241    0.00036141       1.0953
_SET1_   ENSG00000248489     5   98229875   98340717    303      18  35802       1.7624    0.0031461    0.00036141        1.762
_SET1_   ENSG00000152495     5  110524351  110840584    792      47  35802      -1.5155      0.57325    0.00036141      -1.5159
_SET1_   ENSG00000047188     5  112814380  112940982    482      20  35802       -1.021      0.47672    0.00036141      -1.0213
_SET1_   ENSG00000080709     5  113661642  113842337    400      40  35802     -0.48358      0.27149    0.00036141     -0.48394
_SET1_   ENSG00000145780     5  114846608  114915591    137      19  35802       0.6817     0.061283    0.00036141      0.68134
_SET1_   ENSG00000129596     5  115130430  115187651     79      18  35802      -0.1297       0.2559    0.00036141     -0.13006
_SET1_   ENSG00000251293     5  119571143  119704197    575      38  35802      -1.0347      0.44825    0.00036141      -1.0351
_SET1_   ENSG00000198944     5  132114033  132162488     67      12  35802     -0.50993      0.40177    0.00036141     -0.51029
_SET1_   ENSG00000145824     5  134896373  134949969    122      12  35802      0.52781     0.085328    0.00036141      0.52745
_SET1_   ENSG00000120738     5  137766179  137815004    116      20  35802       4.7576   1.0245e-08    0.00036141       4.7572
_SET1_   ENSG00000120324     5  140536942  140585215    166      16  35802       2.4362   0.00043596    0.00036141       2.4358
_SET1_   ENSG00000131504     5  140884583  141033622    274      28  35802      0.73373     0.049846    0.00036141      0.73337
_SET1_   ENSG00000183775     5  143515396  143875249    635      25  35802      -1.3567      0.56613    0.00036141      -1.3571
_SET1_   ENSG00000091009     5  145548113  145728814    347      16  35802      -2.1794      0.88035    0.00036141      -2.1797
_SET1_   ENSG00000113649     5  145791874  145901524    302      25  35802     -0.29391      0.26207    0.00036141     -0.29427
_SET1_   ENSG00000070808     5  149589054  149704854    251      44  35802     -0.50198      0.30536    0.00036141     -0.50234
_SET1_   ENSG00000171992     5  149945642  150048782    223      29  35802      -1.1329      0.58894    0.00036141      -1.1333
_SET1_   ENSG00000155511     5  152834175  153203429   1323      73  35802     -0.27198     0.080304    0.00036141     -0.27234
_SET1_   ENSG00000172568     5  156758608  156807729    170      16  35802     -0.46653      0.32683    0.00036141     -0.46689
_SET1_   ENSG00000145863     5  160939069  161139599    417      31  35802      0.27131     0.088865    0.00036141      0.27095
_SET1_   ENSG00000182132     5  169745491  170173636   1406     158  35802      0.13472     0.020526    0.00036141      0.13436
_SET1_   ENSG00000214357     5  172033269  172128543    269      40  35802      0.61055     0.054884    0.00036141      0.61019
_SET1_   ENSG00000253686     5  173124617  173208214    322      48  35802       1.1578     0.012828    0.00036141       1.1574
_SET1_   ENSG00000113742     5  173280283  173398979    313      19  35802     0.077016      0.14256    0.00036141     0.076655
_SET1_   ENSG00000170091     5  173437607  173680504    754      80  35802    -0.048646     0.094823    0.00036141    -0.049007
_SET1_   ENSG00000184845     5  174857042  174906211    167      27  35802     -0.34676      0.27931    0.00036141     -0.34712
_SET1_   ENSG00000164466     5  174869065  174966745    341      29  35802     -0.14688      0.18946    0.00036141     -0.14724
_SET1_   ENSG00000113749     5  175050033  175123245    125      24  35802     -0.30248      0.29446    0.00036141     -0.30284
_SET1_   ENSG00000145920     5  175188313  175321023    325      36  35802      0.11592      0.12449    0.00036141      0.11555
_SET1_   ENSG00000051596     5  175334876  175496683     20       2  35802       1.4272     0.025341    0.00036141       1.4268
_SET1_   ENSG00000169258     5  176012803  176072134     90      20  35802      0.14667      0.16113    0.00036141      0.14631
_SET1_   ENSG00000048140     5  176039388  176096058    104      17  35802    -0.024803       0.2024    0.00036141    -0.025165
_SET1_   ENSG00000113763     5  176202478  176317897    190      42  35802      -1.7948      0.83523    0.00036141      -1.7951
_SET1_   ENSG00000169220     5  176749838  176809602     93      11  35802      -1.0651      0.59597    0.00036141      -1.0655
_SET1_   ENSG00000131188     5  176838446  176893283     24       8  35802      0.41089      0.12703    0.00036141      0.41053
_SET1_   ENSG00000113758     5  176873609  176936402      7       4  35802      0.99289     0.046063    0.00036141      0.99253
_SET1_   ENSG00000204677     5  177398406  177492560    225      36  35802      0.30969      0.10167    0.00036141      0.30933
_SET1_   ENSG00000145912     5  177566461  177615968    204      31  35802      0.15109      0.14821    0.00036141      0.15073
_SET1_   ENSG00000050767     5  177654619  178052556   1389     118  35802      -1.8503       0.4995    0.00036141      -1.8506
_SET1_   ENSG00000272431     5  178355678  178401224    165      18  35802      -1.5152      0.74039    0.00036141      -1.5155
_SET1_   ENSG00000087116     5  178527852  178807431    951     124  35802       2.9413   2.0291e-06    0.00036141       2.9409
_SET1_   ENSG00000169045     5  179031179  179096785    209      30  35802       1.6293    0.0050704    0.00036141        1.629
_SET1_   ENSG00000161013     5  179214597  179268952    180      32  35802       2.1479    0.0010811    0.00036141       2.1476
_SET1_   ENSG00000205269     6   11502938   11593757    287      17  35802      0.77994     0.042556    0.00036141      0.77957
_SET1_   ENSG00000047579     6   15513032   15698289    445      27  35802     -0.83924      0.41151    0.00036141      -0.8396
_SET1_   ENSG00000112183     6   17246577   17304106    165      23  35802      -1.5267      0.74316    0.00036141      -1.5271
_SET1_   ENSG00000112186     6   17358447   17568023    533      45  35802     -0.30875      0.18391    0.00036141     -0.30912
_SET1_   ENSG00000112242     6   20367398   20503941    274      39  35802       1.2048     0.014268    0.00036141       1.2044
_SET1_   ENSG00000096654     6   27408522   27475897    189      13  35802       5.8636    6.154e-12    0.00036141       5.8632
_SET1_   ENSG00000204681     6   29513406   29636753    246      26  35802       5.8405   9.7646e-12    0.00036141       5.8401
_SET1_   ENSG00000204314     6   32106136   32157150    124      22  35802       10.036    1.017e-27    0.00036141       10.036
_SET1_   ENSG00000204304     6   32142512   32192963    176      29  35802       9.8636   2.3567e-27    0.00036141       9.8633
_SET1_   ENSG00000197283     6   33352847   33431466    137      21  35802       5.9733   4.7286e-12    0.00036141        5.973
_SET1_   ENSG00000197753     6   35738070   35811651    203      19  35802     -0.16895      0.21879    0.00036141     -0.16931
_SET1_   ENSG00000096063     6   35790743   35924119    259      12  35802      0.23423      0.11633    0.00036141      0.23387
_SET1_   ENSG00000112062     6   35960488   36089013    337      21  35802     -0.44931      0.29866    0.00036141     -0.44967
_SET1_   ENSG00000137200     6   37365995   37460603    184      21  35802     -0.41154       0.3106    0.00036141      -0.4119
_SET1_   ENSG00000112139     6   37590284   37702082    452      59  35802      0.32247     0.068881    0.00036141      0.32211
_SET1_   ENSG00000183826     6   38126227   38642924   1202      71  35802      -1.1197      0.31344    0.00036141      -1.1201
_SET1_   ENSG00000156564     6   40349325   40590204    909      55  35802       1.1668    0.0048685    0.00036141       1.1664
_SET1_   ENSG00000124496     6   42182669   42454789    549      41  35802      -1.2375      0.55194    0.00036141      -1.2378
_SET1_   ENSG00000146215     6   43257448   43311535     80      14  35802       2.8652   0.00013423    0.00036141       2.8648
_SET1_   ENSG00000171462     6   43408090   43459370    105      17  35802       2.4075   0.00083513    0.00036141       2.4071
_SET1_   ENSG00000172426     6   43577783   43650336    162      16  35802       2.2321    0.0016746    0.00036141       2.2317
_SET1_   ENSG00000153291     6   46585678   46655930    125      15  35802       1.7424    0.0047928    0.00036141        1.742
_SET1_   ENSG00000197261     6   49483113   49539620    156      21  35802      -1.2192      0.62688    0.00036141      -1.2196
_SET1_   ENSG00000146147     6   53759780   54141078    802      44  35802       0.9863     0.010542    0.00036141      0.98594
_SET1_   ENSG00000271761     6   58218887   58264426     37       4  35802       0.4376      0.10618    0.00036141      0.43724
_SET1_   ENSG00000112232     6   62379865   63031132   1467      34  35802     -0.26709     0.083716    0.00036141     -0.26745
_SET1_   ENSG00000112706     6   76620832   76817395    372      40  35802     -0.43774      0.26426    0.00036141     -0.43811
_SET1_   ENSG00000065833     6   83910108   84175797    552      15  35802       4.2012   4.6075e-08    0.00036141       4.2008
_SET1_   ENSG00000135334     6   88374790   88446927    177      22  35802     -0.61903       0.4017    0.00036141     -0.61939
_SET1_   ENSG00000118432     6   88839583   88911078    248      41  35802      0.80958     0.034995    0.00036141      0.80922
_SET1_   ENSG00000025039     6   90064355   90156989    217      37  35802      0.67078     0.053199    0.00036141      0.67042
_SET1_   ENSG00000132424     6   99835927   99908207    182      18  35802       1.2019     0.016376    0.00036141       1.2015
_SET1_   ENSG00000164418     6  101811664  102527958   2088     116  35802      0.48533     0.003991    0.00036141      0.48497
_SET1_   ENSG00000112320     6  107776162  107991357    409      43  35802       1.3179    0.0093505    0.00036141       1.3176
_SET1_   ENSG00000112333     6  108452262  108520013    121      29  35802      -1.1244      0.60145    0.00036141      -1.1247
_SET1_   ENSG00000118689     6  108846038  109015977    254      20  35802       3.7163   1.6622e-06    0.00036141       3.7159
_SET1_   ENSG00000080546     6  109297640  109451022    264      12  35802      0.40739     0.099019    0.00036141      0.40703
_SET1_   ENSG00000112290     6  110411022  110536207    294      12  35802     -0.49507      0.39733    0.00036141     -0.49543
_SET1_   ENSG00000168438     6  110466344  110585478    284      16  35802     -0.25533      0.29031    0.00036141     -0.25569
_SET1_   ENSG00000189241     6  116587741  116636066    141      14  35802     -0.97005       0.5458    0.00036141     -0.97041
_SET1_   ENSG00000153989     6  117961665  118041803    204      35  35802       2.8852   8.1581e-05    0.00036141       2.8848
_SET1_   ENSG00000111879     6  119270928  119505552    671      54  35802       2.0796   0.00041186    0.00036141       2.0793
_SET1_   ENSG00000111885     6  119488374  119705926    781      29  35802      -1.9365      0.74368    0.00036141      -1.9368
_SET1_   ENSG00000111907     6  125405195  125595553    540      38  35802     -0.39325      0.22438    0.00036141     -0.39361
_SET1_   ENSG00000164483     6  130455460  130721570   1131      32  35802       3.2816   1.1073e-06    0.00036141       3.2813
_SET1_   ENSG00000164484     6  130651879  130774208    346      17  35802       2.5012   0.00026595    0.00036141       2.5008
_SET1_   ENSG00000079819     6  131150487  131419462    782      30  35802       1.6191    0.0019222    0.00036141       1.6187
_SET1_   ENSG00000231023     6  133374219  133437717     84       6  35802      -0.8427      0.53304    0.00036141     -0.84306
_SET1_   ENSG00000028839     6  134238308  134321570    166      18  35802      -3.2185      0.98987    0.00036141      -3.2189
_SET1_   ENSG00000146411     6  134299835  134408774    209      38  35802      -2.6547        0.956    0.00036141      -2.6551
_SET1_   ENSG00000171408     6  136137834  136526712    588      48  35802     -0.89948      0.37616    0.00036141     -0.89984
_SET1_   ENSG00000197442     6  136868185  137148656    446      35  35802     -0.51914      0.27051    0.00036141      -0.5195
_SET1_   ENSG00000112379     6  138448058  138675800    629      42  35802      -2.6203      0.93589    0.00036141      -2.6207
_SET1_   ENSG00000259828     6  141733148  141782143    161      13  35802       1.4345    0.0095693    0.00036141       1.4342
_SET1_   ENSG00000152822     6  146313782  146768734    858      41  35802     -0.31213      0.15761    0.00036141     -0.31249
_SET1_   ENSG00000131018     6  152432819  152993936   1829     118  35802       2.0404   1.8537e-05    0.00036141       2.0401
_SET1_   ENSG00000146469     6  153036933  153090900    145      20  35802      0.33911       0.1149    0.00036141      0.33875
_SET1_   ENSG00000146426     6  155118831  155588857   1465     151  35802      -1.2141      0.22567    0.00036141      -1.2144
_SET1_   ENSG00000171217     6  155550147  155607682    269      17  35802      0.52694     0.065438    0.00036141      0.52657
_SET1_   ENSG00000271265     6  157085351  157130796     51      12  35802       3.2945   2.7749e-05    0.00036141       3.2941
_SET1_   ENSG00000146433     6  158922468  159066460    435      36  35802      -1.6995       0.7152    0.00036141      -1.6998
_SET1_   ENSG00000146453     6  160186298  160251736    220      21  35802       1.1376      0.01802    0.00036141       1.1373
_SET1_   ENSG00000130368     6  160292974  160339108     93      15  35802      0.71111     0.066717    0.00036141      0.71074
_SET1_   ENSG00000227455     6  165206239  165255119    107      11  35802       2.0094    0.0021676    0.00036141       2.0091
_SET1_   ENSG00000071242     6  166812852  167354939   1773     152  35802      0.54272    0.0041034    0.00036141      0.54236
_SET1_   ENSG00000164828     7     820528     946072    435      23  35802      0.60797     0.045117    0.00036141      0.60761
_SET1_   ENSG00000164880     7    1499913    1580489    228      10  35802        -1.44      0.66833    0.00036141      -1.4404
_SET1_   ENSG00000198517     7    1535350    1592679    194       9  35802      -1.4298      0.67529    0.00036141      -1.4301
_SET1_   ENSG00000225968     7    1692755    1797590    227      35  35802       2.1731   0.00087139    0.00036141       2.1728
_SET1_   ENSG00000176349     7    1843222    1899567    288      15  35802       5.0545    6.798e-10    0.00036141       5.0542
_SET1_   ENSG00000136295     7    2636585    2714436    286      38  35802       2.4174   0.00029108    0.00036141        2.417
_SET1_   ENSG00000146555     7    3306080    4318632   3933     107  35802       2.0466   9.0968e-06    0.00036141       2.0463
_SET1_   ENSG00000164638     7    5279000    5356501    328      39  35802       1.2549     0.010071    0.00036141       1.2545
_SET1_   ENSG00000182095     7    5336421    5500045    413      61  35802      -1.3563      0.58069    0.00036141      -1.3567
_SET1_   ENSG00000122584     7    8438585    8802593   1464      89  35802       1.3846   0.00072235    0.00036141       1.3842
_SET1_   ENSG00000106443     7   10978499   11219250    615      24  35802       1.2687    0.0074231    0.00036141       1.2684
_SET1_   ENSG00000005108     7   11399984   11906824   1964     129  35802      -1.3559      0.20531    0.00036141      -1.3562
_SET1_   ENSG00000122644     7   12691481   12740559    240      34  35802      0.42918     0.083078    0.00036141      0.42882
_SET1_   ENSG00000229618     7   13106016   13753774   3146     132  35802      0.08149    0.0084047    0.00036141     0.081128
_SET1_   ENSG00000136267     7   14174674   15049402   2756     158  35802      0.61272     0.001679    0.00036141      0.61235
_SET1_   ENSG00000171243     7   16491106   16605205    431      38  35802       2.0433    0.0007731    0.00036141        2.043
_SET1_   ENSG00000106524     7   16629401   16720442    316      42  35802       -1.014      0.48601    0.00036141      -1.0144
_SET1_   ENSG00000173452     7   19748933   19848221    352      17  35802      -1.5526      0.73075    0.00036141      -1.5529
_SET1_   ENSG00000164651     7   20813906   20861505     75      15  35802       1.6104    0.0074764    0.00036141         1.61
_SET1_   ENSG00000169193     7   23601998   23694327    156      20  35802       2.0507    0.0016309    0.00036141       2.0503
_SET1_   ENSG00000105926     7   24577887   24743812    510      16  35802       2.6545    0.0001168    0.00036141       2.6541
_SET1_   ENSG00000105928     7   24727972   24844244    375      26  35802        4.717   5.3896e-09    0.00036141       4.7166
_SET1_   ENSG00000272568     7   28984583   29062983    271      24  35802       1.2446     0.013519    0.00036141       1.2442
_SET1_   ENSG00000122574     7   29811102   29966682    604      44  35802      0.57669     0.036519    0.00036141      0.57633
_SET1_   ENSG00000106113     7   30682200   30774745    215      42  35802      -1.3532      0.64632    0.00036141      -1.3535
_SET1_   ENSG00000224116     7   41698514   41828986    220      25  35802       1.8417    0.0026231    0.00036141       1.8413
_SET1_   ENSG00000122641     7   41714712   41777706     94      13  35802       2.3704   0.00065084    0.00036141       2.3701
_SET1_   ENSG00000058404     7   44246749   44409176    390      37  35802       1.4966    0.0051497    0.00036141       1.4962
_SET1_   ENSG00000015676     7   44408720   44565479    320       9  35802       2.8788   6.8332e-05    0.00036141       2.8784
_SET1_   ENSG00000146676     7   44905896   44959960    114      18  35802       2.0358     0.002228    0.00036141       2.0354
_SET1_   ENSG00000164742     7   45578739   45772715    572      48  35802      0.94402     0.017056    0.00036141      0.94366
_SET1_   ENSG00000164746     7   48040108   48110901    181      14  35802      0.36105     0.098118    0.00036141      0.36069
_SET1_   ENSG00000170419     7   54575018   54648773    228      22  35802      0.65368      0.06169    0.00036141      0.65332
_SET1_   ENSG00000132434     7   55398141   55511435    369      17  35802      0.61072     0.048088    0.00036141      0.61036
_SET1_   ENSG00000009950     7   72997524   73073873    207      25  35802       1.0553     0.025591    0.00036141        1.055
_SET1_   ENSG00000005486     7   75436920   75528244    289      32  35802      -2.0671      0.85791    0.00036141      -2.0675
_SET1_   ENSG00000127948     7   75493518   75626173    235      42  35802      -1.5927      0.72868    0.00036141      -1.5931
_SET1_   ENSG00000185040     7   76153011   76205884     51       9  35802      -1.2848      0.68514    0.00036141      -1.2852
_SET1_   ENSG00000187257     7   77290760   77422339    346      20  35802      -1.9243      0.81721    0.00036141      -1.9247
_SET1_   ENSG00000006576     7   77393122   77596818    456      24  35802      -1.6314      0.71731    0.00036141      -1.6318
_SET1_   ENSG00000075223     7   80361854   80586675    474      58  35802    -0.068684      0.14407    0.00036141    -0.069045
_SET1_   ENSG00000153956     7   81565760   82108114   1606     102  35802      -1.5196      0.34679    0.00036141        -1.52
_SET1_   ENSG00000157214     7   89761904   89877451    324      16  35802     -0.37898      0.26408    0.00036141     -0.37934
_SET1_   ENSG00000004948     7   93043799   93239042    506      30  35802      -1.1881      0.51875    0.00036141      -1.1885
_SET1_   ENSG00000242265     7   94250637   94309007     86       9  35802        3.718    3.526e-06    0.00036141       3.7177
_SET1_   ENSG00000231764     7   96574453   96678377    173      37  35802      0.32032      0.10557    0.00036141      0.31996
_SET1_   ENSG00000164715     7   97701197   97848945    396      23  35802      0.87073     0.031245    0.00036141      0.87037
_SET1_   ENSG00000106236     7   98211609   98269180     99      23  35802       0.8728     0.048419    0.00036141      0.87244
_SET1_   ENSG00000166448     7   98434111   98503394    131      15  35802      0.20033      0.16245    0.00036141      0.19997
_SET1_   ENSG00000021461     7   99390636   99473718    133      15  35802      -1.7732      0.85245    0.00036141      -1.7736
_SET1_   ENSG00000235077     7   99693587   99748062     84      14  35802     0.085026      0.18518    0.00036141     0.084664
_SET1_   ENSG00000077080     7  100230720  100289084     91      16  35802       3.6678   4.2507e-06    0.00036141       3.6674
_SET1_   ENSG00000236305     7  100424936  100485238    119      17  35802       3.3558   1.1857e-05    0.00036141       3.3554
_SET1_   ENSG00000106367     7  100762678  100814877    150      25  35802       1.4621    0.0091367    0.00036141       1.4617
_SET1_   ENSG00000160963     7  100971101  101212304   1280      60  35802      0.28778     0.027981    0.00036141      0.28742
_SET1_   ENSG00000233123     7  101196059  101247286    184      26  35802       1.2676       0.0142    0.00036141       1.2672
_SET1_   ENSG00000189056     7  103102231  103664963   2108     109  35802      0.69319    0.0019872    0.00036141      0.69283
_SET1_   ENSG00000005249     7  106650094  106812256    357      28  35802      0.91158     0.026452    0.00036141      0.91122
_SET1_   ENSG00000091136     7  107554244  107678700    277      36  35802      -1.1155      0.54073    0.00036141      -1.1159
_SET1_   ENSG00000184903     7  110293110  111237573   1765      72  35802       3.5518   2.8506e-08    0.00036141       3.5515
_SET1_   ENSG00000128512     7  111356166  111881466   1152     121  35802       1.4317   0.00076925    0.00036141       1.4313
_SET1_   ENSG00000105989     7  116906685  116998343    171      30  35802      -0.8625      0.47093    0.00036141     -0.86286
_SET1_   ENSG00000184408     7  119878722  120400385    875      41  35802      -3.6954      0.99292    0.00036141      -3.6957
_SET1_   ENSG00000227743     7  121273388  121325414    210      19  35802      0.45334     0.081854    0.00036141      0.45298
_SET1_   ENSG00000240204     7  129107320  129162773    143      24  35802      -1.7816      0.81831    0.00036141       -1.782
_SET1_   ENSG00000106477     7  130023612  130117274    164      30  35802      0.20842      0.13329    0.00036141      0.20806
_SET1_   ENSG00000272701     7  130115883  130161024     89      12  35802     -0.22127      0.27139    0.00036141     -0.22163
_SET1_   ENSG00000205060     7  133964084  134036803    250      11  35802     -0.23696      0.21894    0.00036141     -0.23732
_SET1_   ENSG00000105887     7  135601509  135697101    319      23  35802      -1.0352      0.52286    0.00036141      -1.0356
